TEFF   5000.  GRAVITY 0.50000 LTE 
TITLE  [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                    
FLUX    1     9.09        3.298047E+16   2.6272-270   2.6399-270   0.99517
FLUX    2     9.35        3.206337E+16   3.7693-263   3.7835-263   0.99625
FLUX    3     9.61        3.119589E+16   2.7374-256   2.7451-256   0.99719
FLUX    4     9.77        3.068500E+16   3.2798-252   3.2875-252   0.99766
FLUX    5     9.96        3.009965E+16   1.6516-247   1.6517-247   0.99997
FLUX    6    10.20        2.939142E+16   8.5912-242   8.5914-242   0.99997
FLUX    7    10.38        2.888174E+16   1.1509-237   1.1509-237   0.99998
FLUX    8    10.56        2.838944E+16   1.1319-233   1.1319-233   0.99998
FLUX    9    10.77        2.783589E+16   3.5295-229   3.5296-229   0.99998
FLUX   10    11.04        2.715512E+16   1.1976-223   1.1977-223   0.99998
FLUX   11    11.40        2.629759E+16   1.1135-216   1.1135-216   0.99998
FLUX   12    11.78        2.544928E+16   8.7157-210   8.7158-210   0.99998
FLUX   13    12.13        2.471496E+16   8.0588-204   8.0590-204   0.99998
FLUX   14    12.48        2.402184E+16   3.4338-198   3.4339-198   0.99998
FLUX   15    12.71        2.358714E+16   1.1631-194   1.1631-194   0.99998
FLUX   16    12.84        2.334833E+16   1.0107-192   1.0107-192   0.99998
FLUX   17    13.05        2.297260E+16   1.1345-189   1.1345-189   0.99998
FLUX   18    13.24        2.264294E+16   5.3758-187   5.3759-187   0.99998
FLUX   19    13.39        2.238928E+16   6.1509-185   6.1510-185   0.99998
FLUX   20    13.66        2.194674E+16   2.3967-181   2.3967-181   0.99998
FLUX   21    13.98        2.144439E+16   2.8488-177   2.8488-177   0.99998
FLUX   22    14.33        2.092062E+16   5.0289-173   5.0290-173   0.99998
FLUX   23    14.72        2.036634E+16   1.5644-168   1.5644-168   0.99998
FLUX   24    15.10        1.985381E+16   2.2255-164   2.2255-164   0.99998
FLUX   25    15.52        1.931653E+16   5.0061-160   5.0062-160   0.99998
FLUX   26    15.88        1.887862E+16   1.7574-156   1.7575-156   0.99998
FLUX   27    16.20        1.850571E+16   1.8330-153   1.8331-153   0.99998
FLUX   28    16.60        1.805979E+16   7.4344-150   7.4345-150   0.99998
FLUX   29    17.03        1.760379E+16   3.6267-146   3.6267-146   0.99998
FLUX   30    17.34        1.728907E+16   1.2705-143   1.2705-143   0.99998
FLUX   31    17.68        1.695659E+16   6.1842-141   6.1843-141   0.99998
FLUX   32    18.02        1.663665E+16   2.3791-138   2.3792-138   0.99998
FLUX   33    18.17        1.649931E+16   3.0611-137   3.0611-137   0.99998
FLUX   34    18.61        1.610921E+16   4.3308-134   4.3308-134   0.99998
FLUX   35    19.10        1.569594E+16   9.3927-131   9.3929-131   0.99998
FLUX   36    19.39        1.546119E+16   7.3503-129   7.3504-129   0.99998
FLUX   37    19.84        1.511051E+16   4.9449-126   4.9450-126   0.99998
FLUX   38    20.18        1.485592E+16   5.5867-124   5.5868-124   0.99998
FLUX   39    20.50        1.462402E+16   4.1420-122   4.1421-122   0.99998
FLUX   40    21.05        1.424192E+16   4.9599-119   4.9600-119   0.99998
FLUX   41    21.62        1.386644E+16   5.2364-116   5.2365-116   0.99998
FLUX   42    21.98        1.363933E+16   3.5246-114   3.5247-114   0.99998
FLUX   43    22.30        1.344361E+16   1.3219-112   1.3219-112   0.99998
FLUX   44    22.68        1.321836E+16   8.5636-111   8.5638-111   0.99998
FLUX   45    23.00        1.303446E+16   2.5804-109   2.5805-109   0.99998
FLUX   46    23.40        1.281165E+16   1.5921-107   1.5921-107   0.99998
FLUX   47    24.00        1.249135E+16   5.9489-105   5.9490-105   0.99998
FLUX   48    24.65        1.216197E+16   2.6226-102   2.6227-102   0.99998
FLUX   49    25.24        1.187767E+16   5.0100-100   5.0101-100   0.99998
FLUX   50    25.68        1.167416E+16   2.1479E-98   2.1480E-98   0.99998
FLUX   51    26.00        1.153048E+16   3.0477E-97   3.0477E-97   0.99998
FLUX   52    26.40        1.135578E+16   7.6589E-96   7.6590E-96   0.99998
FLUX   53    26.85        1.116546E+16   2.5602E-94   2.5603E-94   0.99998
FLUX   54    27.35        1.096133E+16   1.1016E-92   1.1016E-92   0.99998
FLUX   55    27.85        1.076454E+16   4.1400E-91   4.1401E-91   0.99998
FLUX   56    28.40        1.055607E+16   1.9240E-89   1.9241E-89   0.99998
FLUX   57    29.00        1.033767E+16   1.0707E-87   1.0708E-87   0.99998
FLUX   58    29.60        1.012812E+16   5.0434E-86   5.0435E-86   0.99998
FLUX   59    30.10        9.959883E+15   1.1114E-84   1.1115E-84   0.99986
FLUX   60    30.80        9.733523E+15   7.1094E-83   7.1096E-83   0.99998
FLUX   61    31.80        9.427437E+15   1.9566E-80   1.9567E-80   0.99998
FLUX   62    32.80        9.140015E+15   3.8029E-78   3.8029E-78   0.99998
FLUX   63    33.80        8.869601E+15   5.3786E-76   5.3787E-76   0.99998
FLUX   64    34.80        8.614727E+15   5.6984E-74   5.6985E-74   0.99998
FLUX   65    35.70        8.397549E+15   3.0141E-72   3.0142E-72   0.99998
FLUX   66    36.60        8.191052E+15   1.3091E-70   1.3091E-70   0.99998
FLUX   67    37.50        7.994467E+15   4.7232E-69   4.7233E-69   0.99998
FLUX   68    38.50        7.786818E+15   2.0777E-67   2.0777E-67   0.99998
FLUX   69    39.50        7.589683E+15   7.5122E-66   7.5123E-66   0.99998
FLUX   70    40.50        7.402284E+15   2.2672E-64   2.2672E-64   0.99998
FLUX   71    41.40        7.241364E+15   4.2170E-63   4.2171E-63   0.99998
FLUX   72    42.20        7.104087E+15   5.0911E-62   5.0912E-62   0.99998
FLUX   73    43.00        6.971919E+15   5.5912E-61   5.5913E-61   0.99998
FLUX   74    44.10        6.798016E+15   1.3045E-59   1.3045E-59   0.99998
FLUX   75    45.10        6.647284E+15   1.9931E-58   1.9931E-58   0.99998
FLUX   76    46.00        6.517228E+15   2.0903E-57   2.0903E-57   0.99998
FLUX   77    47.00        6.378564E+15   2.5556E-56   2.5556E-56   0.99998
FLUX   78    48.00        6.245677E+15   2.8062E-55   2.8063E-55   0.99998
FLUX   79    49.00        6.118214E+15   2.7888E-54   2.7889E-54   0.99998
FLUX   80    50.00        5.995850E+15   2.5198E-53   2.5199E-53   0.99998
FLUX   81    50.60        5.924753E+15   1.2095E-52   1.3720E-52   0.88157
FLUX   82    51.20        5.855322E+15   4.7046E-52   4.7550E-52   0.98940
FLUX   83    52.00        5.765240E+15   2.3615E-51   2.3818E-51   0.99150
FLUX   84    53.00        5.656462E+15   1.6632E-50   1.6632E-50   0.99998
FLUX   85    54.00        5.551713E+15   1.0730E-49   1.0785E-49   0.99488
FLUX   86    55.00        5.450773E+15   6.5235E-49   6.5236E-49   0.99998
FLUX   87    56.00        5.353437E+15   3.6925E-48   3.6925E-48   0.99998
FLUX   88    57.00        5.259517E+15   1.9627E-47   1.9627E-47   0.99998
FLUX   89    58.00        5.168836E+15   9.7298E-47   9.8327E-47   0.98953
FLUX   90    59.00        5.081229E+15   4.6524E-46   4.6536E-46   0.99974
FLUX   91    60.00        4.996542E+15   2.0869E-45   2.0873E-45   0.99978
FLUX   92    61.00        4.914631E+15   8.8972E-45   8.8974E-45   0.99998
FLUX   93    62.00        4.835363E+15   3.6126E-44   3.6130E-44   0.99988
FLUX   94    63.00        4.758611E+15   1.4008E-43   1.4010E-43   0.99991
FLUX   95    64.00        4.684258E+15   5.2014E-43   5.2015E-43   0.99998
FLUX   96    65.00        4.612192E+15   1.8520E-42   1.8521E-42   0.99998
FLUX   97    65.80        4.556117E+15   4.9697E-42   4.9698E-42   0.99998
FLUX   98    66.50        4.508158E+15   1.1545E-41   1.1551E-41   0.99943
FLUX   99    67.50        4.441370E+15   3.7326E-41   3.7341E-41   0.99959
FLUX  100    68.50        4.376533E+15   1.1648E-40   1.1648E-40   0.99998
FLUX  101    69.50        4.313561E+15   3.5116E-40   3.5117E-40   0.99998
FLUX  102    70.50        4.252376E+15   1.0228E-39   1.0247E-39   0.99810
FLUX  103    71.60        4.187046E+15   3.2102E-39   3.2102E-39   0.99998
FLUX  104    72.60        4.129373E+15   8.7854E-39   8.7855E-39   0.99998
FLUX  105    73.50        4.078809E+15   2.1219E-38   2.1221E-38   0.99992
FLUX  106    74.50        4.024060E+15   5.5069E-38   5.5088E-38   0.99966
FLUX  107    75.50        3.970762E+15   1.3921E-37   1.3927E-37   0.99958
FLUX  108    76.50        3.918856E+15   3.4325E-37   3.4328E-37   0.99992
FLUX  109    77.50        3.868290E+15   8.2543E-37   8.2574E-37   0.99962
FLUX  110    78.50        3.819013E+15   1.9402E-36   1.9403E-36   0.99998
FLUX  111    79.50        3.770975E+15   4.4339E-36   4.4575E-36   0.99471
FLUX  112    80.50        3.724130E+15   1.0001E-35   1.0021E-35   0.99801
FLUX  113    81.50        3.678436E+15   2.2056E-35   2.2062E-35   0.99974
FLUX  114    82.50        3.633848E+15   4.7609E-35   4.7612E-35   0.99992
FLUX  115    83.50        3.590329E+15   1.0079E-34   1.0080E-34   0.99993
FLUX  116    84.50        3.547840E+15   2.0945E-34   2.0945E-34   0.99998
FLUX  117    85.50        3.506345E+15   4.2745E-34   4.2746E-34   0.99998
FLUX  118    86.50        3.465809E+15   8.5727E-34   8.5733E-34   0.99993
FLUX  119    87.50        3.426200E+15   1.6891E-33   1.6909E-33   0.99894
FLUX  120    88.50        3.387486E+15   3.2817E-33   3.2818E-33   0.99997
FLUX  121    89.50        3.349637E+15   6.2705E-33   6.2706E-33   0.99998
FLUX  122    90.50        3.312624E+15   1.1801E-32   1.1802E-32   0.99990
FLUX  123    91.50        3.276421E+15   4.4414E-29   1.8469E-28   0.24048
FLUX  124    92.50        3.241000E+15   1.6632E-28   2.9222E-28   0.56916
FLUX  125    93.50        3.206337E+15   2.4864E-28   4.6271E-28   0.53736
