TEFF   5000.  GRAVITY 3.00000 LTE 
TITLE  [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                    
FLUX    1     9.09        3.298047E+16   3.0233-232   3.0234-232   0.99998
FLUX    2     9.35        3.206337E+16   7.6247-226   7.6248-226   0.99998
FLUX    3     9.61        3.119589E+16   8.6375-220   8.6376-220   0.99998
FLUX    4     9.77        3.068500E+16   3.1711-216   3.1712-216   0.99998
FLUX    5     9.96        3.009965E+16   3.8475-212   3.8476-212   0.99998
FLUX    6    10.20        2.939142E+16   3.3483-207   3.3483-207   0.99998
FLUX    7    10.38        2.888174E+16   1.1995-203   1.1996-203   0.99998
FLUX    8    10.56        2.838944E+16   3.2462-200   3.2463-200   0.99998
FLUX    9    10.77        2.783589E+16   2.3427-196   2.3427-196   0.99998
FLUX   10    11.04        2.715512E+16   1.2995-191   1.2995-191   0.99998
FLUX   11    11.40        2.629759E+16   1.2225-185   1.2225-185   0.99998
FLUX   12    11.78        2.544928E+16   9.8717-180   9.8719-180   0.99998
FLUX   13    12.13        2.471496E+16   1.2753-174   1.2753-174   0.99998
FLUX   14    12.48        2.402184E+16   8.4710-170   8.4711-170   0.99998
FLUX   15    12.71        2.358714E+16   8.9419-167   8.9421-167   0.99998
FLUX   16    12.84        2.334833E+16   4.0948-165   4.0949-165   0.99998
FLUX   17    13.05        2.297260E+16   1.6776-162   1.6776-162   0.99998
FLUX   18    13.24        2.264294E+16   3.2827-160   3.2828-160   0.99998
FLUX   19    13.39        2.238928E+16   1.9018-158   1.9019-158   0.99998
FLUX   20    13.66        2.194674E+16   2.2603-155   2.2603-155   0.99998
FLUX   21    13.98        2.144439E+16   6.9791-152   6.9792-152   0.99998
FLUX   22    14.33        2.092062E+16   3.0212-148   3.0213-148   0.99998
FLUX   23    14.72        2.036634E+16   2.1232-144   2.1232-144   0.99998
FLUX   24    15.10        1.985381E+16   7.6313-141   7.6314-141   0.99998
FLUX   25    15.52        1.931653E+16   4.0578-137   4.0579-137   0.99998
FLUX   26    15.88        1.887862E+16   4.3962-134   4.3963-134   0.99998
FLUX   27    16.20        1.850571E+16   1.6846-131   1.6847-131   0.99998
FLUX   28    16.60        1.805979E+16   2.0631-128   2.0632-128   0.99998
FLUX   29    17.03        1.760379E+16   2.9573-125   2.9573-125   0.99998
FLUX   30    17.34        1.728907E+16   4.4484-123   4.4485-123   0.99998
FLUX   31    17.68        1.695659E+16   8.8636-121   8.8638-121   0.99998
FLUX   32    18.02        1.663665E+16   1.4435-118   1.4435-118   0.99998
FLUX   33    18.17        1.649931E+16   1.2841-117   1.2841-117   0.99998
FLUX   34    18.61        1.610921E+16   6.3680-115   6.3681-115   0.99998
FLUX   35    19.10        1.569594E+16   4.5477-112   4.5478-112   0.99998
FLUX   36    19.39        1.546119E+16   1.8933-110   1.8934-110   0.99998
FLUX   37    19.84        1.511051E+16   4.9611-108   4.9612-108   0.99998
FLUX   38    20.18        1.485592E+16   2.8265-106   2.8265-106   0.99998
FLUX   39    20.50        1.462402E+16   1.1231-104   1.1231-104   0.99998
FLUX   40    21.05        1.424192E+16   4.8115-102   4.8115-102   0.99998
FLUX   41    21.62        1.386644E+16   1.8494E-99   1.8495E-99   0.99998
FLUX   42    21.98        1.363933E+16   6.7556E-98   6.7557E-98   0.99998
FLUX   43    22.30        1.344361E+16   1.4960E-96   1.4960E-96   0.99998
FLUX   44    22.68        1.321836E+16   5.2849E-95   5.2850E-95   0.99998
FLUX   45    23.00        1.303446E+16   9.7051E-94   9.7052E-94   0.99998
FLUX   46    23.40        1.281165E+16   3.2861E-92   3.2861E-92   0.99998
FLUX   47    24.00        1.249135E+16   5.1812E-90   5.1813E-90   0.99998
FLUX   48    24.65        1.216197E+16   9.4028E-88   9.4030E-88   0.99998
FLUX   49    25.24        1.187767E+16   8.3477E-86   8.3478E-86   0.99998
FLUX   50    25.68        1.167416E+16   2.0676E-84   2.0676E-84   0.99998
FLUX   51    26.00        1.153048E+16   1.9913E-83   1.9913E-83   0.99998
FLUX   52    26.40        1.135578E+16   3.1239E-82   3.1240E-82   0.99998
FLUX   53    26.85        1.116546E+16   6.2494E-81   6.2495E-81   0.99998
FLUX   54    27.35        1.096133E+16   1.5502E-79   1.5502E-79   0.99998
FLUX   55    27.85        1.076454E+16   3.4253E-78   3.4254E-78   0.99998
FLUX   56    28.40        1.055607E+16   9.0679E-77   9.0681E-77   0.99998
FLUX   57    29.00        1.033767E+16   2.7980E-75   2.7981E-75   0.99998
FLUX   58    29.60        1.012812E+16   7.4830E-74   7.4831E-74   0.99998
FLUX   59    30.10        9.959883E+15   1.0467E-72   1.0468E-72   0.99986
FLUX   60    30.80        9.733523E+15   3.6316E-71   3.6317E-71   0.99998
FLUX   61    31.80        9.427437E+15   4.3690E-69   4.3691E-69   0.99998
FLUX   62    32.80        9.140015E+15   3.9026E-67   3.9026E-67   0.99998
FLUX   63    33.80        8.869601E+15   2.6553E-65   2.6553E-65   0.99998
FLUX   64    34.80        8.614727E+15   1.4110E-63   1.4111E-63   0.99998
FLUX   65    35.70        8.397549E+15   4.1447E-62   4.1448E-62   0.99998
FLUX   66    36.60        8.191052E+15   1.0288E-60   1.0288E-60   0.99998
