TEFF   4500.  GRAVITY 1.00000 LTE 
TITLE  [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                    
FLUX    1     9.09        3.298047E+16   8.2962-289   8.2964-289   0.99998
FLUX    2     9.35        3.206337E+16   7.5576-281   7.5578-281   0.99998
FLUX    3     9.61        3.119589E+16   2.5470-273   2.5471-273   0.99998
FLUX    4     9.77        3.068500E+16   6.8967-269   6.8969-269   0.99998
FLUX    5     9.96        3.009965E+16   8.2583-264   8.2585-264   0.99998
FLUX    6    10.20        2.939142E+16   1.1469-257   1.1469-257   0.99998
FLUX    7    10.38        2.888174E+16   3.0162-253   3.0162-253   0.99998
FLUX    8    10.56        2.838944E+16   5.5981-249   5.5982-249   0.99998
FLUX    9    10.77        2.783589E+16   3.5209-244   3.5209-244   0.99998
FLUX   10    11.04        2.715512E+16   2.7994-238   2.7995-238   0.99998
FLUX   11    11.40        2.629759E+16   7.5360-231   7.5361-231   0.99998
FLUX   12    11.78        2.544928E+16   1.6798-223   1.6798-223   0.99998
FLUX   13    12.13        2.471496E+16   3.8353-217   3.8354-217   0.99998
FLUX   14    12.48        2.402184E+16   3.8327-211   3.8327-211   0.99998
FLUX   15    12.71        2.358714E+16   2.2151-207   2.2152-207   0.99998
FLUX   16    12.84        2.334833E+16   2.5814-205   2.5815-205   0.99998
FLUX   17    13.05        2.297260E+16   4.5977-202   4.5978-202   0.99998
FLUX   18    13.24        2.264294E+16   3.2665-199   3.2665-199   0.99998
FLUX   19    13.39        2.238928E+16   5.1038-197   5.1039-197   0.99998
FLUX   20    13.66        2.194674E+16   3.4248-193   3.4248-193   0.99998
FLUX   21    13.98        2.144439E+16   7.5442-189   7.5444-189   0.99998
FLUX   22    14.33        2.092062E+16   2.5335-184   2.5336-184   0.99998
FLUX   23    14.72        2.036634E+16   1.5563-179   1.5564-179   0.99998
FLUX   24    15.10        1.985381E+16   4.1532-175   4.1532-175   0.99998
FLUX   25    15.52        1.931653E+16   1.8063-170   1.8063-170   0.99998
FLUX   26    15.88        1.887862E+16   1.0851-166   1.0851-166   0.99998
FLUX   27    16.20        1.850571E+16   1.7881-163   1.7882-163   0.99998
FLUX   28    16.60        1.805979E+16   1.2530-159   1.2530-159   0.99998
FLUX   29    17.03        1.760379E+16   1.0691-155   1.0691-155   0.99998
FLUX   30    17.34        1.728907E+16   5.5076-153   5.5077-153   0.99998
FLUX   31    17.68        1.695659E+16   4.0291-150   4.0292-150   0.99998
FLUX   32    18.02        1.663665E+16   2.2938-147   2.2938-147   0.99998
FLUX   33    18.17        1.649931E+16   3.4919-146   3.4920-146   0.99998
FLUX   34    18.61        1.610921E+16   7.9653-143   7.9654-143   0.99998
FLUX   35    19.10        1.569594E+16   2.8650-139   2.8650-139   0.99998
FLUX   36    19.39        1.546119E+16   2.9880-137   2.9881-137   0.99998
FLUX   37    19.84        1.511051E+16   3.0870-134   3.0870-134   0.99998
FLUX   38    20.18        1.485592E+16   4.7614-132   4.7615-132   0.99998
FLUX   39    20.50        1.462402E+16   4.6872-130   4.6873-130   0.99998
FLUX   40    21.05        1.424192E+16   8.9528-127   8.9529-127   0.99998
FLUX   41    21.62        1.386644E+16   1.4951-123   1.4952-123   0.99998
FLUX   42    21.98        1.363933E+16   1.3280-121   1.3280-121   0.99998
FLUX   43    22.30        1.344361E+16   6.3241-120   6.3243-120   0.99998
FLUX   44    22.68        1.321836E+16   5.3929-118   5.3930-118   0.99998
FLUX   45    23.00        1.303446E+16   2.0336-116   2.0336-116   0.99998
FLUX   46    23.40        1.281165E+16   1.6464-114   1.6464-114   0.99998
FLUX   47    24.00        1.249135E+16   9.0889-112   9.0890-112   0.99998
FLUX   48    24.65        1.216197E+16   5.9845-109   5.9846-109   0.99998
FLUX   49    25.24        1.187767E+16   1.6159-106   1.6159-106   0.99998
FLUX   50    25.68        1.167416E+16   8.8739-105   8.8741-105   0.99998
FLUX   51    26.00        1.153048E+16   1.4995-103   1.4995-103   0.99998
FLUX   52    26.40        1.135578E+16   4.6599-102   4.6600-102   0.99998
FLUX   53    26.85        1.116546E+16   1.9630-100   1.9631-100   0.99998
FLUX   54    27.35        1.096133E+16   1.0823E-98   1.0823E-98   0.99998
FLUX   55    27.85        1.076454E+16   5.1650E-97   5.1651E-97   0.99998
FLUX   56    28.40        1.055607E+16   3.0913E-95   3.0913E-95   0.99998
FLUX   57    29.00        1.033767E+16   2.2419E-93   2.2420E-93   0.99998
FLUX   58    29.60        1.012812E+16   1.3613E-91   1.3613E-91   0.99998
FLUX   59    30.10        9.959883E+15   3.6779E-90   3.6784E-90   0.99986
FLUX   60    30.80        9.733523E+15   3.0944E-88   3.0944E-88   0.99998
FLUX   61    31.80        9.427437E+15   1.2332E-85   1.2332E-85   0.99998
FLUX   62    32.80        9.140015E+15   3.3922E-83   3.3923E-83   0.99998
FLUX   63    33.80        8.869601E+15   6.6500E-81   6.6501E-81   0.99998
FLUX   64    34.80        8.614727E+15   9.5813E-79   9.5814E-79   0.99998
FLUX   65    35.70        8.397549E+15   6.5841E-77   6.5842E-77   0.99998
FLUX   66    36.60        8.191052E+15   3.6668E-75   3.6669E-75   0.99998
FLUX   67    37.50        7.994467E+15   1.6761E-73   1.6761E-73   0.99998
FLUX   68    38.50        7.786818E+15   9.4637E-72   9.4639E-72   0.99998
FLUX   69    39.50        7.589683E+15   4.3360E-70   4.3361E-70   0.99998
