TEFF   5000.  GRAVITY 3.50000 LTE 
TITLE  [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                    
FLUX    1     9.09        3.298047E+16   9.5403-227   9.5405-227   0.99998
FLUX    2     9.35        3.206337E+16   1.7071-220   1.7072-220   0.99998
FLUX    3     9.61        3.119589E+16   1.3975-214   1.3975-214   0.99998
FLUX    4     9.77        3.068500E+16   4.2369-211   4.2369-211   0.99998
FLUX    5     9.96        3.009965E+16   4.1280-207   4.1280-207   0.99998
FLUX    6    10.20        2.939142E+16   2.7546-202   2.7546-202   0.99998
FLUX    7    10.38        2.888174E+16   8.1516-199   8.1518-199   0.99998
FLUX    8    10.56        2.838944E+16   1.8340-195   1.8340-195   0.99998
FLUX    9    10.77        2.783589E+16   1.0753-191   1.0753-191   0.99998
FLUX   10    11.04        2.715512E+16   4.6200-187   4.6201-187   0.99998
FLUX   11    11.40        2.629759E+16   3.1497-181   3.1498-181   0.99998
FLUX   12    11.78        2.544928E+16   1.8494-175   1.8494-175   0.99998
FLUX   13    12.13        2.471496E+16   1.8130-170   1.8130-170   0.99998
FLUX   14    12.48        2.402184E+16   9.2796-166   9.2797-166   0.99998
FLUX   15    12.71        2.358714E+16   8.3179-163   8.3180-163   0.99998
FLUX   16    12.84        2.334833E+16   3.4817-161   3.4818-161   0.99998
FLUX   17    13.05        2.297260E+16   1.2383-158   1.2384-158   0.99998
FLUX   18    13.24        2.264294E+16   2.1404-156   2.1404-156   0.99998
FLUX   19    13.39        2.238928E+16   1.1270-154   1.1271-154   0.99998
FLUX   20    13.66        2.194674E+16   1.1338-151   1.1338-151   0.99998
FLUX   21    13.98        2.144439E+16   2.8971-148   2.8972-148   0.99998
FLUX   22    14.33        2.092062E+16   1.0294-144   1.0294-144   0.99998
FLUX   23    14.72        2.036634E+16   5.8693-141   5.8694-141   0.99998
FLUX   24    15.10        1.985381E+16   1.7385-137   1.7386-137   0.99998
FLUX   25    15.52        1.931653E+16   7.5465-134   7.5467-134   0.99998
FLUX   26    15.88        1.887862E+16   6.9288-131   6.9290-131   0.99998
FLUX   27    16.20        1.850571E+16   2.3060-128   2.3060-128   0.99998
FLUX   28    16.60        1.805979E+16   2.3856-125   2.3857-125   0.99998
FLUX   29    17.03        1.760379E+16   2.8774-122   2.8774-122   0.99998
FLUX   30    17.34        1.728907E+16   3.8418-120   3.8418-120   0.99998
FLUX   31    17.68        1.695659E+16   6.7486-118   6.7487-118   0.99998
FLUX   32    18.02        1.663665E+16   9.7350-116   9.7351-116   0.99998
FLUX   33    18.17        1.649931E+16   8.2203-115   8.2204-115   0.99998
FLUX   34    18.61        1.610921E+16   3.5156-112   3.5156-112   0.99998
FLUX   35    19.10        1.569594E+16   2.1460-109   2.1460-109   0.99998
FLUX   36    19.39        1.546119E+16   8.1718-108   8.1719-108   0.99998
FLUX   37    19.84        1.511051E+16   1.8740-105   1.8740-105   0.99998
FLUX   38    20.18        1.485592E+16   9.6909-104   9.6911-104   0.99998
FLUX   39    20.50        1.462402E+16   3.5254-102   3.5255-102   0.99998
FLUX   40    21.05        1.424192E+16   1.3057E-99   1.3058E-99   0.99998
FLUX   41    21.62        1.386644E+16   4.3498E-97   4.3498E-97   0.99998
FLUX   42    21.98        1.363933E+16   1.4570E-95   1.4570E-95   0.99998
FLUX   43    22.30        1.344361E+16   2.9943E-94   2.9944E-94   0.99998
FLUX   44    22.68        1.321836E+16   9.7063E-93   9.7065E-93   0.99998
FLUX   45    23.00        1.303446E+16   1.6615E-91   1.6616E-91   0.99998
FLUX   46    23.40        1.281165E+16   5.1667E-90   5.1668E-90   0.99998
FLUX   47    24.00        1.249135E+16   7.2074E-88   7.2075E-88   0.99998
FLUX   48    24.65        1.216197E+16   1.1531E-85   1.1531E-85   0.99998
FLUX   49    25.24        1.187767E+16   9.1809E-84   9.1810E-84   0.99998
FLUX   50    25.68        1.167416E+16   2.1033E-82   2.1033E-82   0.99998
FLUX   51    26.00        1.153048E+16   1.9171E-81   1.9172E-81   0.99998
FLUX   52    26.40        1.135578E+16   2.8127E-80   2.8127E-80   0.99998
FLUX   53    26.85        1.116546E+16   5.2304E-79   5.2305E-79   0.99998
FLUX   54    27.35        1.096133E+16   1.1996E-77   1.1997E-77   0.99998
