TEFF   5500.  GRAVITY 0.00000 LTE 
TITLE  [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                    
FLUX    1     9.09        3.298047E+16   1.1185-222   1.1185-222   0.99998
FLUX    2     9.35        3.206337E+16   1.5460-216   1.5460-216   0.99998
FLUX    3     9.61        3.119589E+16   9.9148-211   9.9150-211   0.99998
FLUX    4     9.77        3.068501E+16   2.6034-207   2.6035-207   0.99998
FLUX    5     9.96        3.009965E+16   2.1515-203   2.1516-203   0.99998
FLUX    6    10.20        2.939142E+16   1.1765-198   1.1766-198   0.99998
FLUX    7    10.38        2.888174E+16   3.0171-195   3.0171-195   0.99998
FLUX    8    10.56        2.838944E+16   5.9112-192   5.9114-192   0.99998
FLUX    9    10.77        2.783589E+16   2.9670-188   2.9670-188   0.99998
FLUX   10    11.04        2.715512E+16   1.0531-183   1.0531-183   0.99998
FLUX   11    11.40        2.629759E+16   5.6449-178   5.6450-178   0.99998
FLUX   12    11.78        2.544928E+16   2.6134-172   2.6135-172   0.99998
FLUX   13    12.13        2.471496E+16   2.0860-167   2.0861-167   0.99998
FLUX   14    12.48        2.402183E+16   8.7967-163   8.7969-163   0.99998
FLUX   15    12.71        2.358714E+16   6.9835-160   6.9836-160   0.99998
FLUX   16    12.84        2.334833E+16   2.7347-158   2.7347-158   0.99998
FLUX   17    13.05        2.297261E+16   8.7586-156   8.7587-156   0.99998
FLUX   18    13.24        2.264294E+16   1.3809-153   1.3810-153   0.99998
FLUX   19    13.39        2.238928E+16   6.7754-152   6.7755-152   0.99998
FLUX   20    13.66        2.194674E+16   6.0262-149   6.0263-149   0.99998
FLUX   21    13.98        2.144438E+16   1.3390-145   1.3391-145   0.99998
FLUX   22    14.33        2.092062E+16   4.1139-142   4.1140-142   0.99998
FLUX   23    14.72        2.036634E+16   2.0114-138   2.0114-138   0.99998
FLUX   24    15.10        1.985381E+16   5.1697-135   5.1698-135   0.99998
FLUX   25    15.52        1.931653E+16   1.9344-131   1.9344-131   0.99998
FLUX   26    15.88        1.887862E+16   1.5739-128   1.5740-128   0.99998
FLUX   27    16.20        1.850571E+16   4.7267-126   4.7268-126   0.99998
FLUX   28    16.60        1.805979E+16   4.3257-123   4.3258-123   0.99998
FLUX   29    17.03        1.760379E+16   4.6035-120   4.6036-120   0.99998
FLUX   30    17.34        1.728907E+16   5.6387-118   5.6388-118   0.99998
FLUX   31    17.68        1.695659E+16   9.0440-116   9.0441-116   0.99998
FLUX   32    18.02        1.663665E+16   1.1954-113   1.1955-113   0.99998
FLUX   33    18.17        1.649931E+16   9.7233-113   9.7234-113   0.99998
FLUX   34    18.61        1.610922E+16   3.7391-110   3.7391-110   0.99998
FLUX   35    19.10        1.569594E+16   2.0400-107   2.0400-107   0.99998
FLUX   36    19.39        1.546119E+16   7.2890-106   7.2891-106   0.99998
FLUX   37    19.84        1.511051E+16   1.5201-103   1.5201-103   0.99998
FLUX   38    20.18        1.485592E+16   7.3384-102   7.3386-102   0.99998
FLUX   39    20.50        1.462402E+16   2.5077-100   2.5078-100   0.99998
FLUX   40    21.05        1.424192E+16   8.3805E-98   8.3807E-98   0.99998
FLUX   41    21.62        1.386644E+16   2.5241E-95   2.5241E-95   0.99998
FLUX   42    21.98        1.363933E+16   7.9562E-94   7.9563E-94   0.99998
FLUX   43    22.30        1.344361E+16   1.5518E-92   1.5518E-92   0.99998
FLUX   44    22.68        1.321836E+16   4.7366E-91   4.7367E-91   0.99998
FLUX   45    23.00        1.303446E+16   7.7207E-90   7.7208E-90   0.99998
FLUX   46    23.40        1.281165E+16   2.2627E-88   2.2628E-88   0.99998
FLUX   47    24.00        1.249135E+16   2.8994E-86   2.8994E-86   0.99998
FLUX   48    24.65        1.216197E+16   4.2518E-84   4.2519E-84   0.99998
FLUX   49    25.24        1.187767E+16   3.1408E-82   3.1409E-82   0.99998
FLUX   50    25.68        1.167416E+16   6.8206E-81   6.8207E-81   0.99998
FLUX   51    26.00        1.153048E+16   5.9869E-80   5.9870E-80   0.99998
FLUX   52    26.40        1.135578E+16   8.3904E-79   8.3906E-79   0.99998
FLUX   53    26.85        1.116546E+16   1.4846E-77   1.4846E-77   0.99998
FLUX   54    27.35        1.096133E+16   3.2284E-76   3.2284E-76   0.99998
FLUX   55    27.85        1.076454E+16   6.2838E-75   6.2839E-75   0.99998
FLUX   56    28.40        1.055607E+16   1.4545E-73   1.4545E-73   0.99998
FLUX   57    29.00        1.033767E+16   3.8996E-72   3.8996E-72   0.99998
FLUX   58    29.60        1.012813E+16   9.1141E-71   9.1143E-71   0.99998
FLUX   59    30.10        9.959884E+15   1.1442E-69   1.1443E-69   0.99986
FLUX   60    30.80        9.733523E+15   3.4328E-68   3.4328E-68   0.99998
FLUX   61    31.80        9.427437E+15   3.3933E-66   3.3934E-66   0.99998
FLUX   62    32.80        9.140015E+15   2.5211E-64   2.5212E-64   0.99998
FLUX   63    33.80        8.869601E+15   1.4427E-62   1.4427E-62   0.99998
FLUX   64    34.80        8.614727E+15   6.5133E-61   6.5134E-61   0.99998
FLUX   65    35.70        8.397549E+15   1.6653E-59   1.6653E-59   0.99998
FLUX   66    36.60        8.191052E+15   3.6230E-58   3.6231E-58   0.99998
FLUX   67    37.50        7.994467E+15   6.7685E-57   6.7686E-57   0.99998
FLUX   68    38.50        7.786818E+15   1.4854E-55   1.4855E-55   0.99998
FLUX   69    39.50        7.589684E+15   2.7753E-54   2.7753E-54   0.99998
FLUX   70    40.50        7.402284E+15   4.4711E-53   4.4712E-53   0.99998
FLUX   71    41.40        7.241365E+15   4.8508E-52   4.8509E-52   0.99998
FLUX   72    42.20        7.104088E+15   3.6972E-51   3.6973E-51   0.99998
FLUX   73    43.00        6.971919E+15   2.6075E-50   2.6076E-50   0.99998
FLUX   74    44.10        6.798016E+15   3.3967E-49   3.3968E-49   0.99998
FLUX   75    45.10        6.647284E+15   3.1315E-48   3.1315E-48   0.99998
FLUX   76    46.00        6.517228E+15   2.1237E-47   2.1238E-47   0.99998
FLUX   77    47.00        6.378564E+15   1.6311E-46   1.6312E-46   0.99998
FLUX   78    48.00        6.245677E+15   1.1472E-45   1.1472E-45   0.99998
FLUX   79    49.00        6.118214E+15   7.4353E-45   7.4355E-45   0.99998
FLUX   80    50.00        5.995850E+15   4.4569E-44   4.4570E-44   0.99998
FLUX   81    50.60        5.924753E+15   1.6800E-43   1.9111E-43   0.87909
FLUX   82    51.20        5.855322E+15   5.1878E-43   5.2473E-43   0.98865
FLUX   83    52.00        5.765240E+15   1.9254E-42   1.9429E-42   0.99097
FLUX   84    53.00        5.656462E+15   9.4197E-42   9.4198E-42   0.99998
