TEFF   4000.  GRAVITY 1.50000 LTE 
TITLE  [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                    
FLUX    1     9.09        3.298047E+16   1.0584-289   1.0584-289   0.99998
FLUX    2     9.35        3.206337E+16   1.0297-281   1.0297-281   0.99998
FLUX    3     9.61        3.119589E+16   3.6924-274   3.6924-274   0.99998
FLUX    4     9.77        3.068500E+16   1.0370-269   1.0370-269   0.99998
FLUX    5     9.96        3.009965E+16   1.2948-264   1.2948-264   0.99998
FLUX    6    10.20        2.939142E+16   1.8915-258   1.8915-258   0.99998
FLUX    7    10.38        2.888174E+16   5.1589-254   5.1590-254   0.99998
FLUX    8    10.56        2.838944E+16   9.9177-250   9.9179-250   0.99998
FLUX    9    10.77        2.783589E+16   6.4892-245   6.4894-245   0.99998
FLUX   10    11.04        2.715512E+16   5.4167-239   5.4168-239   0.99998
FLUX   11    11.40        2.629759E+16   1.5503-231   1.5503-231   0.99998
FLUX   12    11.78        2.544928E+16   3.6714-224   3.6715-224   0.99998
FLUX   13    12.13        2.471496E+16   8.8343-218   8.8345-218   0.99998
FLUX   14    12.48        2.402184E+16   9.2763-212   9.2765-212   0.99998
FLUX   15    12.71        2.358714E+16   5.5305-208   5.5306-208   0.99998
FLUX   16    12.84        2.334833E+16   6.5560-206   6.5561-206   0.99998
FLUX   17    13.05        2.297260E+16   1.1994-202   1.1995-202   0.99998
FLUX   18    13.24        2.264294E+16   8.7247-200   8.7248-200   0.99998
FLUX   19    13.39        2.238928E+16   1.3882-197   1.3882-197   0.99998
FLUX   20    13.66        2.194674E+16   9.6141-194   9.6143-194   0.99998
FLUX   21    13.98        2.144439E+16   2.1953-189   2.1953-189   0.99998
FLUX   22    14.33        2.092062E+16   7.6535-185   7.6536-185   0.99998
FLUX   23    14.72        2.036634E+16   4.8916-180   4.8917-180   0.99998
FLUX   24    15.10        1.985381E+16   1.3541-175   1.3541-175   0.99998
FLUX   25    15.52        1.931653E+16   6.1197-171   6.1198-171   0.99998
FLUX   26    15.88        1.887862E+16   3.7933-167   3.7934-167   0.99998
FLUX   27    16.20        1.850571E+16   6.4200-164   6.4201-164   0.99998
FLUX   28    16.60        1.805979E+16   4.6446-160   4.6446-160   0.99998
FLUX   29    17.03        1.760379E+16   4.0941-156   4.0941-156   0.99998
FLUX   30    17.34        1.728907E+16   2.1572-153   2.1573-153   0.99998
FLUX   31    17.68        1.695659E+16   1.6162-150   1.6162-150   0.99998
FLUX   32    18.02        1.663665E+16   9.4139-148   9.4141-148   0.99998
FLUX   33    18.17        1.649931E+16   1.4473-146   1.4473-146   0.99998
FLUX   34    18.61        1.610921E+16   3.3948-143   3.3949-143   0.99998
FLUX   35    19.10        1.569594E+16   1.2577-139   1.2577-139   0.99998
FLUX   36    19.39        1.546119E+16   1.3340-137   1.3340-137   0.99998
FLUX   37    19.84        1.511051E+16   1.4132-134   1.4132-134   0.99998
FLUX   38    20.18        1.485592E+16   2.2199-132   2.2199-132   0.99998
FLUX   39    20.50        1.462402E+16   2.2219-130   2.2219-130   0.99998
FLUX   40    21.05        1.424192E+16   4.3617-127   4.3618-127   0.99998
FLUX   41    21.62        1.386644E+16   7.4829-124   7.4830-124   0.99998
FLUX   42    21.98        1.363933E+16   6.7552-122   6.7553-122   0.99998
FLUX   43    22.30        1.344361E+16   3.2625-120   3.2626-120   0.99998
FLUX   44    22.68        1.321836E+16   2.8274-118   2.8274-118   0.99998
FLUX   45    23.00        1.303446E+16   1.0803-116   1.0803-116   0.99998
FLUX   46    23.40        1.281165E+16   8.8871-115   8.8873-115   0.99998
FLUX   47    24.00        1.249135E+16   5.0201-112   5.0202-112   0.99998
FLUX   48    24.65        1.216197E+16   3.3845-109   3.3846-109   0.99998
FLUX   49    25.24        1.187767E+16   9.3270-107   9.3271-107   0.99998
FLUX   50    25.68        1.167416E+16   5.1974-105   5.1975-105   0.99998
FLUX   51    26.00        1.153048E+16   8.8735-104   8.8737-104   0.99998
FLUX   52    26.40        1.135578E+16   2.7924-102   2.7924-102   0.99998
FLUX   53    26.85        1.116546E+16   1.1925-100   1.1925-100   0.99998
FLUX   54    27.35        1.096133E+16   6.6718E-99   6.6719E-99   0.99998
FLUX   55    27.85        1.076454E+16   3.2293E-97   3.2294E-97   0.99998
FLUX   56    28.40        1.055607E+16   1.9619E-95   1.9619E-95   0.99998
FLUX   57    29.00        1.033767E+16   1.4454E-93   1.4454E-93   0.99998
FLUX   58    29.60        1.012812E+16   8.9094E-92   8.9096E-92   0.99998
FLUX   59    30.10        9.959883E+15   2.4364E-90   2.4367E-90   0.99986
FLUX   60    30.80        9.733523E+15   2.0835E-88   2.0835E-88   0.99998
FLUX   61    31.80        9.427437E+15   8.4880E-86   8.4882E-86   0.99998
FLUX   62    32.80        9.140015E+15   2.3836E-83   2.3836E-83   0.99998
FLUX   63    33.80        8.869601E+15   4.7645E-81   4.7646E-81   0.99998
FLUX   64    34.80        8.614727E+15   6.9917E-79   6.9918E-79   0.99998
FLUX   65    35.70        8.397549E+15   4.8803E-77   4.8804E-77   0.99998
FLUX   66    36.60        8.191052E+15   2.7586E-75   2.7587E-75   0.99998
FLUX   67    37.50        7.994467E+15   1.2789E-73   1.2790E-73   0.99998
FLUX   68    38.50        7.786818E+15   7.3301E-72   7.3302E-72   0.99998
FLUX   69    39.50        7.589683E+15   3.4065E-70   3.4065E-70   0.99998
FLUX   70    40.50        7.402284E+15   1.3049E-68   1.3049E-68   0.99998
FLUX   71    41.40        7.241364E+15   2.9782E-67   2.9782E-67   0.99998
FLUX   72    42.20        7.104087E+15   4.2807E-66   4.2807E-66   0.99998
FLUX   73    43.00        6.971919E+15   5.5602E-65   5.5604E-65   0.99998
FLUX   74    44.10        6.798016E+15   1.6176E-63   1.6176E-63   0.99998
FLUX   75    45.10        6.647284E+15   2.9921E-62   2.9922E-62   0.99998
FLUX   76    46.00        6.517228E+15   3.7005E-61   3.7005E-61   0.99998
FLUX   77    47.00        6.378564E+15   5.3928E-60   5.3929E-60   0.99998
FLUX   78    48.00        6.245677E+15   7.0065E-59   7.0066E-59   0.99998
FLUX   79    49.00        6.118214E+15   8.1814E-58   8.1815E-58   0.99998
