TEFF   5500.  GRAVITY 0.00000 LTE 
TITLE  [+0.5] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    2     9.35        3.206337E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    3     9.61        3.119589E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    4     9.77        3.068500E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    5     9.96        3.009965E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    6    10.20        2.939142E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    7    10.38        2.888174E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    8    10.56        2.838944E+16   5.1134-216   5.1136-216   0.99997
FLUX    9    10.77        2.783589E+16   7.2072-212   7.2074-212   0.99998
FLUX   10    11.04        2.715512E+16   9.3926-207   9.3928-207   0.99998
FLUX   11    11.40        2.629759E+16   2.6618-200   2.6618-200   0.99998
FLUX   12    11.78        2.544928E+16   6.4961-194   6.4962-194   0.99998
FLUX   13    12.13        2.471496E+16   2.1992-188   2.1992-188   0.99998
FLUX   14    12.48        2.402184E+16   3.6363-183   3.6363-183   0.99998
FLUX   15    12.71        2.358714E+16   6.8059-180   6.8061-180   0.99998
FLUX   16    12.84        2.334833E+16   4.2698-178   4.2699-178   0.99998
FLUX   17    13.05        2.297260E+16   2.8711-175   2.8712-175   0.99998
FLUX   18    13.24        2.264294E+16   8.6790-173   8.6792-173   0.99998
FLUX   19    13.39        2.238928E+16   7.0269-171   7.0271-171   0.99998
FLUX   20    13.66        2.194674E+16   1.4977-167   1.4977-167   0.99998
FLUX   21    13.98        2.144439E+16   8.9754-164   8.9755-164   0.99998
FLUX   22    14.33        2.092062E+16   7.7588-160   7.7589-160   0.99998
FLUX   23    14.72        2.036634E+16   1.1337-155   1.1338-155   0.99998
FLUX   24    15.10        1.985381E+16   8.0194-152   8.0195-152   0.99998
FLUX   25    15.52        1.931653E+16   8.6716-148   8.6717-148   0.99998
FLUX   26    15.88        1.887862E+16   1.6757-144   1.6757-144   0.99998
FLUX   27    16.20        1.850571E+16   1.0511-141   1.0511-141   0.99998
FLUX   28    16.60        1.805979E+16   2.3208-138   2.3209-138   0.99998
FLUX   29    17.03        1.760379E+16   6.0788-135   6.0789-135   0.99998
FLUX   30    17.34        1.728907E+16   1.3863-132   1.3863-132   0.99998
