TEFF   4500.  GRAVITY 0.50000 LTE 
TITLE  [+0.5] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   7.7175-294   7.7177-294   0.99998
FLUX    2     9.35        3.206337E+16   9.9060-286   9.9062-286   0.99998
FLUX    3     9.61        3.119589E+16   4.6177-278   4.6178-278   0.99998
FLUX    4     9.77        3.068500E+16   1.5136-273   1.5136-273   0.99998
FLUX    5     9.96        3.009965E+16   2.2559-268   2.2559-268   0.99998
FLUX    6    10.20        2.939142E+16   4.0829-262   4.0830-262   0.99998
FLUX    7    10.38        2.888174E+16   1.2992-257   1.2992-257   0.99998
FLUX    8    10.56        2.838944E+16   2.8987-253   2.8987-253   0.99998
FLUX    9    10.77        2.783589E+16   2.2423-248   2.2423-248   0.99998
FLUX   10    11.04        2.715512E+16   2.2995-242   2.2996-242   0.99998
FLUX   11    11.40        2.629759E+16   8.5292-235   8.5294-235   0.99998
FLUX   12    11.78        2.544928E+16   2.6103-227   2.6103-227   0.99998
FLUX   13    12.13        2.471496E+16   7.8414-221   7.8416-221   0.99998
FLUX   14    12.48        2.402184E+16   1.0152-214   1.0152-214   0.99998
FLUX   15    12.71        2.358714E+16   6.9018-211   6.9020-211   0.99998
FLUX   16    12.84        2.334833E+16   8.7934-209   8.7936-209   0.99998
FLUX   17    13.05        2.297260E+16   1.8021-205   1.8021-205   0.99998
FLUX   18    13.24        2.264294E+16   1.4480-202   1.4480-202   0.99998
FLUX   19    13.39        2.238928E+16   2.4872-200   2.4873-200   0.99998
FLUX   20    13.66        2.194674E+16   1.9688-196   1.9688-196   0.99998
FLUX   21    13.98        2.144439E+16   5.2314-192   5.2315-192   0.99998
FLUX   22    14.33        2.092062E+16   2.1361-187   2.1362-187   0.99998
FLUX   23    14.72        2.036634E+16   1.6138-182   1.6138-182   0.99998
FLUX   24    15.10        1.985381E+16   5.2139-178   5.2140-178   0.99998
FLUX   25    15.52        1.931653E+16   2.7708-173   2.7709-173   0.99998
FLUX   26    15.88        1.887862E+16   1.9599-169   1.9600-169   0.99998
FLUX   27    16.20        1.850571E+16   3.7117-166   3.7117-166   0.99998
FLUX   28    16.60        1.805979E+16   3.0714-162   3.0714-162   0.99998
FLUX   29    17.03        1.760379E+16   3.1060-158   3.1061-158   0.99998
FLUX   30    17.34        1.728907E+16   1.7994-155   1.7994-155   0.99998
FLUX   31    17.68        1.695659E+16   1.4900-152   1.4900-152   0.99998
FLUX   32    18.02        1.663665E+16   9.5566-150   9.5568-150   0.99998
FLUX   33    18.17        1.649931E+16   1.5312-148   1.5312-148   0.99998
FLUX   34    18.61        1.610921E+16   4.0392-145   4.0392-145   0.99998
FLUX   35    19.10        1.569594E+16   1.6946-141   1.6946-141   0.99998
FLUX   36    19.39        1.546119E+16   1.9289-139   1.9289-139   0.99998
FLUX   37    19.84        1.511051E+16   2.2708-136   2.2709-136   0.99998
FLUX   38    20.18        1.485592E+16   3.8509-134   3.8509-134   0.99998
FLUX   39    20.50        1.462402E+16   4.1325-132   4.1326-132   0.99998
FLUX   40    21.05        1.424192E+16   9.0999-129   9.1001-129   0.99998
FLUX   41    21.62        1.386644E+16   1.7476-125   1.7477-125   0.99998
FLUX   42    21.98        1.363933E+16   1.6891-123   1.6891-123   0.99998
FLUX   43    22.30        1.344361E+16   8.6518-122   8.6519-122   0.99998
FLUX   44    22.68        1.321836E+16   8.0226-120   8.0228-120   0.99998
FLUX   45    23.00        1.303446E+16   3.2394-118   3.2395-118   0.99998
FLUX   46    23.40        1.281165E+16   2.8492-116   2.8493-116   0.99998
FLUX   47    24.00        1.249135E+16   1.7719-113   1.7719-113   0.99998
FLUX   48    24.65        1.216197E+16   1.3187-110   1.3187-110   0.99998
FLUX   49    25.24        1.187767E+16   3.9575-108   3.9576-108   0.99998
FLUX   50    25.68        1.167416E+16   2.3441-106   2.3441-106   0.99998
FLUX   51    26.00        1.153048E+16   4.1782-105   4.1783-105   0.99998
FLUX   52    26.40        1.135578E+16   1.3855-103   1.3855-103   0.99998
FLUX   53    26.85        1.116546E+16   6.2643-102   6.2644-102   0.99998
FLUX   54    27.35        1.096133E+16   3.7258-100   3.7259-100   0.99998
FLUX   55    27.85        1.076454E+16   1.9129E-98   1.9130E-98   0.99998
FLUX   56    28.40        1.055607E+16   1.2370E-96   1.2371E-96   0.99998
