  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-02  0.2316018E-04  0.7079361E-05  0.1689237E-05  0.5616376E-05  0.4106343E-06  0.3018702E-05  0.6930889E-05  0.4814104E-05
  0.2000000E-02  0.4664056E-04  0.1442032E-04  0.3449254E-05  0.1143859E-04  0.8383884E-06  0.6069261E-05  0.1403577E-04  0.9810242E-05
  0.3000000E-02  0.7076905E-04  0.2228377E-04  0.5351233E-05  0.1767531E-04  0.1300565E-05  0.9186482E-05  0.2148926E-04  0.1516950E-04
  0.4000000E-02  0.9586851E-04  0.3092711E-04  0.7465960E-05  0.2451773E-04  0.1814610E-05  0.1240327E-04  0.2946324E-04  0.2107172E-04
  0.5000000E-02  0.1222424E-03  0.4061910E-04  0.9864400E-05  0.3218876E-04  0.2397298E-05  0.1574842E-04  0.3813226E-04  0.2770095E-04
  0.6000000E-02  0.1502282E-03  0.5160935E-04  0.1261793E-04  0.4088316E-04  0.3065765E-05  0.1926030E-04  0.4766995E-04  0.3523636E-04
  0.7000000E-02  0.1801690E-03  0.6416363E-04  0.1579630E-04  0.5080108E-04  0.3838011E-05  0.2296501E-04  0.5825111E-04  0.4385886E-04
  0.8000000E-02  0.2123873E-03  0.7855929E-04  0.1947505E-04  0.6216929E-04  0.4731363E-05  0.2690557E-04  0.7006151E-04  0.5376163E-04
  0.9000000E-02  0.2477057E-03  0.9532589E-04  0.2380757E-04  0.7529202E-04  0.5788986E-05  0.3124037E-04  0.8349328E-04  0.6528539E-04
  0.1000000E-01  0.2876432E-03  0.1153096E-03  0.2904626E-04  0.9058859E-04  0.7084848E-05  0.3626506E-04  0.9921222E-04  0.7896374E-04
  0.1100000E-01  0.3336723E-03  0.1394303E-03  0.3544662E-04  0.1085254E-03  0.8696410E-05  0.4229108E-04  0.1179115E-03  0.9537138E-04
  0.1200000E-01  0.3870242E-03  0.1688335E-03  0.4341217E-04  0.1297726E-03  0.1073707E-04  0.4969591E-04  0.1403767E-03  0.1152853E-03
  0.1300000E-01  0.4488298E-03  0.2049356E-03  0.5344666E-04  0.1551805E-03  0.1335651E-04  0.5892539E-04  0.1675062E-03  0.1396643E-03
  0.1400000E-01  0.5206441E-03  0.2493716E-03  0.6623023E-04  0.1858027E-03  0.1675985E-04  0.7056264E-04  0.2004514E-03  0.1696916E-03
  0.1500000E-01  0.6046049E-03  0.3039644E-03  0.8267495E-04  0.2228911E-03  0.2123384E-04  0.8536066E-04  0.2406457E-03  0.2067690E-03
  0.1600000E-01  0.7036634E-03  0.3711682E-03  0.1041096E-03  0.2684182E-03  0.2720607E-04  0.1043260E-03  0.2900895E-03  0.2528519E-03
  0.1700000E-01  0.8207687E-03  0.4531108E-03  0.1322359E-03  0.3242407E-03  0.3525114E-04  0.1288541E-03  0.3508685E-03  0.3099676E-03
  0.1800000E-01  0.9611067E-03  0.5532785E-03  0.1696067E-03  0.3937733E-03  0.4624438E-04  0.1607829E-03  0.4263723E-03  0.3813523E-03
  0.1900000E-01  0.1136557E-02  0.6796488E-03  0.2205626E-03  0.4826962E-03  0.6165719E-04  0.2023885E-03  0.5233579E-03  0.4733426E-03
  0.2000000E-01  0.1359110E-02  0.8407012E-03  0.2914735E-03  0.5978669E-03  0.8379492E-04  0.2572258E-03  0.6498384E-03  0.5935876E-03
  0.2100000E-01  0.1640246E-02  0.1041229E-02  0.3906087E-03  0.7481809E-03  0.1157750E-03  0.3299942E-03  0.8139122E-03  0.7495713E-03
  0.2200000E-01  0.1995270E-02  0.1289504E-02  0.5299233E-03  0.9470960E-03  0.1623431E-03  0.4278843E-03  0.1027517E-02  0.9525420E-03
  0.2300000E-01  0.2443949E-02  0.1598047E-02  0.7270176E-03  0.1215675E-02  0.2307887E-03  0.5616222E-03  0.1308048E-02  0.1219029E-02
  0.2400000E-01  0.3012344E-02  0.1987223E-02  0.1007476E-02  0.1587064E-02  0.3322922E-03  0.7484140E-03  0.1680987E-02  0.1573402E-02
  0.2500000E-01  0.3750875E-02  0.2497709E-02  0.1415771E-02  0.2119907E-02  0.4853926E-03  0.1014084E-02  0.2192740E-02  0.2059977E-02
  0.2600000E-01  0.4728131E-02  0.3191848E-02  0.2019479E-02  0.2908066E-02  0.7220442E-03  0.1403774E-02  0.2913564E-02  0.2746123E-02
  0.2700000E-01  0.6027910E-02  0.4159351E-02  0.2922265E-02  0.4102176E-02  0.1095281E-02  0.1990510E-02  0.3947646E-02  0.3732418E-02
  0.2800000E-01  0.7739620E-02  0.5516558E-02  0.4271330E-02  0.5928555E-02  0.1683329E-02  0.2886693E-02  0.5437238E-02  0.5156118E-02
  0.2900000E-01  0.1000005E-01  0.7445575E-02  0.6309079E-02  0.8749815E-02  0.2611801E-02  0.4280833E-02  0.7611385E-02  0.7238209E-02
  0.3000000E-01  0.1306739E-01  0.1025487E-01  0.9447107E-02  0.1316342E-01  0.4090455E-02  0.6482533E-02  0.1085986E-01  0.1035386E-01
  0.3100000E-01  0.1731978E-01  0.1444774E-01  0.1438204E-01  0.2013799E-01  0.6473212E-02  0.1003001E-01  0.1582052E-01  0.1512124E-01
  0.3200000E-01  0.2332456E-01  0.2087069E-01  0.2228727E-01  0.3125231E-01  0.1038783E-01  0.1588332E-01  0.2354683E-01  0.2256909E-01
  0.3300000E-01  0.3177614E-01  0.3076863E-01  0.3494684E-01  0.4888615E-01  0.1681077E-01  0.2558439E-01  0.3559392E-01  0.3422227E-01
  0.3400000E-01  0.4366150E-01  0.4603111E-01  0.5507000E-01  0.7658018E-01  0.2737507E-01  0.4170509E-01  0.5429574E-01  0.5237670E-01
  0.3500000E-01  0.6036756E-01  0.6938584E-01  0.8639089E-01  0.1190525E+00  0.4484251E-01  0.6846284E-01  0.8287534E-01  0.8022544E-01
  0.3600000E-01  0.8323415E-01  0.1038819E+00  0.1328903E+00  0.1808501E+00  0.7375733E-01  0.1125051E+00  0.1247030E+00  0.1211616E+00
  0.3700000E-01  0.1125143E+00  0.1507019E+00  0.1954184E+00  0.2614808E+00  0.1205848E+00  0.1823631E+00  0.1803734E+00  0.1759297E+00
  0.3800000E-01  0.1454681E+00  0.2049771E+00  0.2658280E+00  0.3479951E+00  0.1925819E+00  0.2848584E+00  0.2427317E+00  0.2376756E+00
  0.3900000E-01  0.1755334E+00  0.2534909E+00  0.3249907E+00  0.4153111E+00  0.2936867E+00  0.4160054E+00  0.2954235E+00  0.2903227E+00
  0.4000000E-01  0.1953900E+00  0.2827397E+00  0.3572445E+00  0.4477736E+00  0.4134831E+00  0.5466031E+00  0.3248199E+00  0.3200646E+00
  0.4100000E-01  0.2046271E+00  0.2942398E+00  0.3682869E+00  0.4573432E+00  0.5187502E+00  0.6309226E+00  0.3354640E+00  0.3309707E+00
  0.4200000E-01  0.2091217E+00  0.2992615E+00  0.3731739E+00  0.4617712E+00  0.5748308E+00  0.6578731E+00  0.3402413E+00  0.3358350E+00
  0.4300000E-01  0.2128179E+00  0.3035827E+00  0.3775976E+00  0.4660170E+00  0.5892047E+00  0.6619635E+00  0.3444847E+00  0.3401305E+00
  0.4400000E-01  0.2161279E+00  0.3074970E+00  0.3815868E+00  0.4698729E+00  0.5934332E+00  0.6652414E+00  0.3483059E+00  0.3439969E+00
  0.4500000E-01  0.2191069E+00  0.3109873E+00  0.3851590E+00  0.4733136E+00  0.5980099E+00  0.6688029E+00  0.3517256E+00  0.3474543E+00
  0.4600000E-01  0.2218837E+00  0.3141260E+00  0.3884095E+00  0.4764538E+00  0.6021489E+00  0.6718772E+00  0.3548509E+00  0.3506136E+00
  0.4700000E-01  0.2243922E+00  0.3170891E+00  0.3914018E+00  0.4793606E+00  0.6059319E+00  0.6747347E+00  0.3577310E+00  0.3535234E+00
  0.4800000E-01  0.2267761E+00  0.3198168E+00  0.3941981E+00  0.4820187E+00  0.6093281E+00  0.6773394E+00  0.3604115E+00  0.3562342E+00
  0.4900000E-01  0.2290239E+00  0.3223902E+00  0.3967977E+00  0.4845581E+00  0.6124215E+00  0.6797999E+00  0.3629308E+00  0.3587796E+00
  0.5000000E-01  0.2312034E+00  0.3248626E+00  0.3993302E+00  0.4870032E+00  0.6154142E+00  0.6821805E+00  0.3653671E+00  0.3612397E+00
  0.5100000E-01  0.2333050E+00  0.3272604E+00  0.4017898E+00  0.4893687E+00  0.6183267E+00  0.6843954E+00  0.3677300E+00  0.3636238E+00
  0.5200000E-01  0.2353907E+00  0.3296591E+00  0.4042115E+00  0.4917141E+00  0.6211657E+00  0.6867000E+00  0.3700681E+00  0.3659865E+00
  0.5300000E-01  0.2374214E+00  0.3319655E+00  0.4065701E+00  0.4939900E+00  0.6239740E+00  0.6888594E+00  0.3723424E+00  0.3682833E+00
  0.5400000E-01  0.2394334E+00  0.3342444E+00  0.4088601E+00  0.4961752E+00  0.6266540E+00  0.6909242E+00  0.3745645E+00  0.3705304E+00
  0.5500000E-01  0.2414023E+00  0.3364614E+00  0.4111046E+00  0.4983579E+00  0.6292240E+00  0.6929921E+00  0.3767418E+00  0.3727293E+00
  0.5600000E-01  0.2433122E+00  0.3386022E+00  0.4133049E+00  0.5004835E+00  0.6318245E+00  0.6949999E+00  0.3788591E+00  0.3748673E+00
  0.5700000E-01  0.2451936E+00  0.3406994E+00  0.4154370E+00  0.5025030E+00  0.6343017E+00  0.6968542E+00  0.3809228E+00  0.3769523E+00
  0.5800000E-01  0.2470497E+00  0.3427851E+00  0.4175191E+00  0.5044932E+00  0.6366362E+00  0.6987492E+00  0.3829508E+00  0.3790029E+00
  0.5900000E-01  0.2488130E+00  0.3448062E+00  0.4195539E+00  0.5064482E+00  0.6389689E+00  0.7006209E+00  0.3849138E+00  0.3809854E+00
  0.6000000E-01  0.2505818E+00  0.3467219E+00  0.4215372E+00  0.5083669E+00  0.6411782E+00  0.7023206E+00  0.3868334E+00  0.3829240E+00
  0.6100000E-01  0.2522740E+00  0.3486433E+00  0.4234660E+00  0.5102271E+00  0.6433898E+00  0.7041219E+00  0.3887026E+00  0.3848092E+00
  0.6200000E-01  0.2539634E+00  0.3505485E+00  0.4253639E+00  0.5120255E+00  0.6455205E+00  0.7057916E+00  0.3905467E+00  0.3866757E+00
  0.6300000E-01  0.2556411E+00  0.3523715E+00  0.4271913E+00  0.5137670E+00  0.6475521E+00  0.7073876E+00  0.3923390E+00  0.3884871E+00
  0.6400000E-01  0.2572285E+00  0.3541467E+00  0.4289926E+00  0.5154893E+00  0.6495656E+00  0.7089658E+00  0.3940812E+00  0.3902452E+00
  0.6500000E-01  0.2587725E+00  0.3559097E+00  0.4307526E+00  0.5171730E+00  0.6515329E+00  0.7104358E+00  0.3957857E+00  0.3919675E+00
  0.6600000E-01  0.2603257E+00  0.3576159E+00  0.4324644E+00  0.5187900E+00  0.6533648E+00  0.7119643E+00  0.3974480E+00  0.3936484E+00
  0.6700000E-01  0.2618235E+00  0.3592264E+00  0.4340996E+00  0.5203685E+00  0.6551994E+00  0.7133348E+00  0.3990458E+00  0.3952602E+00
  0.6800000E-01  0.2632777E+00  0.3608520E+00  0.4357057E+00  0.5219146E+00  0.6569688E+00  0.7147660E+00  0.4006168E+00  0.3968451E+00
  0.6900000E-01  0.2647550E+00  0.3624445E+00  0.4372921E+00  0.5233907E+00  0.6585879E+00  0.7160473E+00  0.4021730E+00  0.3984206E+00
  0.7000000E-01  0.2661369E+00  0.3639710E+00  0.4388350E+00  0.5248803E+00  0.6603045E+00  0.7173957E+00  0.4036694E+00  0.3999293E+00
  0.7100000E-01  0.2675198E+00  0.3654562E+00  0.4403503E+00  0.5262937E+00  0.6618938E+00  0.7186258E+00  0.4051377E+00  0.4014126E+00
  0.7200000E-01  0.2688838E+00  0.3669578E+00  0.4417914E+00  0.5276566E+00  0.6633700E+00  0.7199213E+00  0.4065694E+00  0.4028611E+00
