  3700   0.25   10.0   0.8704   0.8819   0.8948   0.9140   0.9298   0.9395   0.8999   0.8963
  3700   2.75   10.0   0.8927   0.9093   0.9238   0.9425   0.9639   0.9717   0.9284   0.9244
  3800   2.00   10.0   0.8898   0.9084   0.9219   0.9406   0.9612   0.9695   0.9255   0.9220
  3800   2.25   10.0   0.8909   0.9095   0.9229   0.9415   0.9624   0.9705   0.9266   0.9230
  3800   2.50   10.0   0.8919   0.9104   0.9238   0.9423   0.9634   0.9713   0.9275   0.9239
  3800   0.25   10.0   0.8703   0.8829   0.8962   0.9143   0.9301   0.9396   0.9001   0.8968
  3800   2.75   10.0   0.8928   0.9111   0.9244   0.9428   0.9642   0.9719   0.9282   0.9246
  3900   2.00   10.0   0.8901   0.9098   0.9236   0.9414   0.9618   0.9698   0.9260   0.9228
  3900   2.25   10.0   0.8911   0.9110   0.9246   0.9424   0.9630   0.9708   0.9270   0.9238
  3900   2.50   10.0   0.8922   0.9121   0.9255   0.9433   0.9640   0.9717   0.9280   0.9248
  3900   0.25   10.0   0.8709   0.8840   0.8978   0.9150   0.9305   0.9399   0.9006   0.8976
  3900   2.75   10.0   0.8930   0.9127   0.9259   0.9437   0.9647   0.9722   0.9285   0.9253
  4000   2.00   10.0   0.8913   0.9116   0.9260   0.9428   0.9626   0.9703   0.9273   0.9243
  4000   2.25   10.0   0.8919   0.9124   0.9265   0.9434   0.9637   0.9713   0.9279   0.9250
  4000   2.50   10.0   0.8927   0.9133   0.9272   0.9441   0.9646   0.9720   0.9286   0.9257
  4000   0.25   10.0   0.8718   0.8852   0.8991   0.9156   0.9309   0.9400   0.9012   0.8983
  4000   2.75   10.0   0.8934   0.9141   0.9277   0.9446   0.9653   0.9726   0.9292   0.9263
  4100   2.00   10.0   0.8925   0.9128   0.9275   0.9436   0.9632   0.9707   0.9280   0.9252
  4100   2.25   10.0   0.8932   0.9138   0.9284   0.9445   0.9644   0.9717   0.9289   0.9261
  4100   2.50   10.0   0.8938   0.9147   0.9291   0.9452   0.9653   0.9724   0.9296   0.9269
  4100   0.25   10.0   0.8739   0.8875   0.9014   0.9172   0.9323   0.9411   0.9028   0.9002
  4100   2.75   10.0   0.8945   0.9155   0.9296   0.9457   0.9660   0.9730   0.9302   0.9275
  4200   2.00   10.0   0.8943   0.9144   0.9291   0.9446   0.9640   0.9712   0.9290   0.9264
  4200   2.25   10.0   0.8950   0.9155   0.9301   0.9456   0.9651   0.9722   0.9299   0.9274
  4200   2.50   10.0   0.8955   0.9163   0.9308   0.9463   0.9660   0.9729   0.9306   0.9280
  4200   0.25   10.0   0.8740   0.8878   0.9012   0.9168   0.9317   0.9403   0.9023   0.8997
  4200   2.75   10.0   0.8960   0.9169   0.9313   0.9467   0.9667   0.9735   0.9311   0.9286
  4300   2.00   10.0   0.8962   0.9160   0.9306   0.9456   0.9647   0.9717   0.9299   0.9275
  4300   2.25   10.0   0.8969   0.9171   0.9316   0.9465   0.9659   0.9727   0.9308   0.9284
  4300   2.50   10.0   0.8974   0.9178   0.9323   0.9472   0.9668   0.9734   0.9315   0.9292
  4300   0.25   10.0   0.8748   0.8890   0.9021   0.9172   0.9318   0.9401   0.9027   0.9003
  4300   2.75   10.0   0.8979   0.9185   0.9329   0.9478   0.9675   0.9740   0.9321   0.9297
  4400   2.00   10.0   0.8981   0.9178   0.9319   0.9464   0.9654   0.9721   0.9308   0.9286
  4400   2.25   10.0   0.8989   0.9187   0.9330   0.9474   0.9666   0.9732   0.9318   0.9295
  4400   2.50   10.0   0.8994   0.9195   0.9337   0.9481   0.9675   0.9739   0.9325   0.9302
  4400   0.25   10.0   0.8756   0.8901   0.9029   0.9175   0.9320   0.9400   0.9031   0.9008
  4400   2.75   10.0   0.8998   0.9201   0.9343   0.9487   0.9681   0.9745   0.9330   0.9308
  4500   2.00   10.0   0.8998   0.9194   0.9332   0.9472   0.9661   0.9726   0.9317   0.9295
  4500   2.25   10.0   0.9006   0.9204   0.9342   0.9482   0.9673   0.9736   0.9327   0.9305
  4500   2.50   10.0   0.9013   0.9212   0.9350   0.9490   0.9681   0.9744   0.9334   0.9313
  4500   0.25   10.0   0.8760   0.8909   0.9033   0.9175   0.9319   0.9396   0.9032   0.9010
  4500   2.75   10.0   0.9017   0.9217   0.9356   0.9495   0.9688   0.9749   0.9339   0.9318
  4600   2.00   10.0   0.9013   0.9210   0.9344   0.9480   0.9667   0.9730   0.9325   0.9305
  4600   2.25   10.0   0.9022   0.9220   0.9354   0.9490   0.9679   0.9741   0.9335   0.9316
  4600   2.50   10.0   0.9029   0.9227   0.9362   0.9498   0.9688   0.9748   0.9343   0.9323
  4600   0.25   10.0   0.8772   0.8926   0.9048   0.9185   0.9327   0.9401   0.9042   0.9021
  4600   2.75   10.0   0.9035   0.9233   0.9368   0.9504   0.9695   0.9754   0.9349   0.9329
  4700   2.00   10.0   0.9027   0.9226   0.9356   0.9488   0.9673   0.9733   0.9335   0.9316
  4700   2.25   10.0   0.9038   0.9237   0.9368   0.9499   0.9686   0.9745   0.9345   0.9327
  4700   2.50   10.0   0.9045   0.9244   0.9375   0.9506   0.9695   0.9753   0.9352   0.9334
  4700   0.25   10.0   0.8760   0.8919   0.9039   0.9172   0.9313   0.9383   0.9029   0.9010
  4700   2.75   10.0   0.9051   0.9249   0.9380   0.9512   0.9701   0.9758   0.9358   0.9339
  4800   2.00   10.0   0.9039   0.9240   0.9368   0.9496   0.9679   0.9737   0.9343   0.9325
  4800   2.25   10.0   0.9051   0.9252   0.9380   0.9507   0.9691   0.9748   0.9354   0.9337
  4800   2.50   10.0   0.9059   0.9259   0.9387   0.9515   0.9700   0.9756   0.9361   0.9344
  4800   0.25   10.0   0.8759   0.8921   0.9041   0.9170   0.9310   0.9377   0.9027   0.9008
  4800   2.75   10.0   0.9066   0.9264   0.9392   0.9520   0.9707   0.9762   0.9367   0.9350
  4900   2.00   10.0   0.9049   0.9252   0.9378   0.9502   0.9683   0.9739   0.9350   0.9334
  4900   2.25   10.0   0.9062   0.9265   0.9390   0.9514   0.9697   0.9751   0.9362   0.9346
  4900   2.50   10.0   0.9072   0.9273   0.9398   0.9523   0.9706   0.9760   0.9370   0.9354
  4900   0.25   10.0   0.8752   0.8917   0.9037   0.9163   0.9300   0.9366   0.9019   0.9002
  4900   2.75   10.0   0.9080   0.9279   0.9405   0.9529   0.9713   0.9766   0.9376   0.9360
  5000   2.00   10.0   0.9058   0.9263   0.9388   0.9509   0.9687   0.9740   0.9356   0.9341
  5000   2.25   10.0   0.9073   0.9277   0.9400   0.9521   0.9701   0.9754   0.9369   0.9354
  5000   2.50   10.0   0.9083   0.9285   0.9409   0.9530   0.9711   0.9762   0.9377   0.9363
  5000   0.25   10.0   0.8747   0.8916   0.9036   0.9159   0.9293   0.9357   0.9013   0.8997
  5000   2.75   10.0   0.9091   0.9292   0.9415   0.9536   0.9718   0.9769   0.9383   0.9369
  5100   2.00   10.0   0.9066   0.9273   0.9396   0.9515   0.9690   0.9741   0.9361   0.9347
  5100   2.25   10.0   0.9082   0.9287   0.9409   0.9528   0.9705   0.9755   0.9375   0.9361
  5100   2.50   10.0   0.9093   0.9297   0.9419   0.9537   0.9715   0.9764   0.9384   0.9371
  5100   0.25   10.0   0.8726   0.8897   0.9017   0.9138   0.9269   0.9331   0.8991   0.8976
  5100   2.75   10.0   0.9103   0.9304   0.9425   0.9543   0.9722   0.9771   0.9391   0.9377
  5200   2.00   10.0   0.9075   0.9282   0.9404   0.9521   0.9694   0.9742   0.9366   0.9354
  5200   2.25   10.0   0.9091   0.9297   0.9418   0.9535   0.9709   0.9756   0.9381   0.9368
  5200   2.50   10.0   0.9104   0.9307   0.9428   0.9545   0.9719   0.9766   0.9391   0.9378
  5200   0.25   10.0   0.8698   0.8872   0.8992   0.9111   0.9238   0.9298   0.8961   0.8948
  5200   2.75   10.0   0.9114   0.9315   0.9435   0.9551   0.9727   0.9773   0.9398   0.9386
  5300   2.00   10.0   0.9082   0.9289   0.9411   0.9527   0.9697   0.9742   0.9371   0.9359
  5300   2.25   10.0   0.9099   0.9305   0.9426   0.9541   0.9712   0.9757   0.9386   0.9374
  5300   2.50   10.0   0.9113   0.9317   0.9437   0.9552   0.9723   0.9768   0.9397   0.9386
  5300   2.75   10.0   0.9125   0.9326   0.9444   0.9559   0.9731   0.9776   0.9405   0.9394
  5400   2.00   10.0   0.9089   0.9297   0.9418   0.9534   0.9700   0.9744   0.9375   0.9365
  5400   2.25   10.0   0.9107   0.9313   0.9433   0.9548   0.9715   0.9759   0.9390   0.9380
  5400   2.50   10.0   0.9122   0.9326   0.9444   0.9558   0.9727   0.9770   0.9402   0.9392
  5400   2.75   10.0   0.9135   0.9335   0.9453   0.9566   0.9735   0.9778   0.9411   0.9401
  5500   2.00   10.0   0.9096   0.9304   0.9424   0.9539   0.9703   0.9745   0.9379   0.9370
  5500   2.25   10.0   0.9116   0.9321   0.9440   0.9554   0.9719   0.9761   0.9395   0.9386
  5500   2.50   10.0   0.9131   0.9334   0.9452   0.9565   0.9731   0.9772   0.9407   0.9398
  5500   2.75   10.0   0.9144   0.9344   0.9460   0.9573   0.9739   0.9781   0.9417   0.9408
  5600   2.00   10.0   0.9102   0.9309   0.9429   0.9544   0.9705   0.9747   0.9381   0.9373
  5600   2.25   10.0   0.9122   0.9327   0.9446   0.9560   0.9722   0.9763   0.9398   0.9391
  5600   2.50   10.0   0.9139   0.9342   0.9459   0.9571   0.9735   0.9775   0.9412   0.9404
  5600   2.75   10.0   0.9153   0.9353   0.9468   0.9580   0.9743   0.9784   0.9422   0.9414
  5700   2.00   10.0   0.9107   0.9314   0.9434   0.9549   0.9708   0.9749   0.9383   0.9377
  5700   2.25   10.0   0.9129   0.9333   0.9452   0.9565   0.9725   0.9765   0.9402   0.9395
  5700   2.50   10.0   0.9146   0.9348   0.9465   0.9577   0.9738   0.9778   0.9416   0.9409
  5700   2.75   10.0   0.9161   0.9360   0.9475   0.9586   0.9747   0.9787   0.9427   0.9420
  5800   2.00   10.0   0.9114   0.9320   0.9440   0.9555   0.9712   0.9752   0.9387   0.9381
  5800   2.25   10.0   0.9136   0.9339   0.9458   0.9571   0.9729   0.9769   0.9405   0.9400
  5800   2.50   10.0   0.9154   0.9354   0.9471   0.9583   0.9742   0.9781   0.9420   0.9414
  5800   2.75   10.0   0.9169   0.9366   0.9481   0.9592   0.9751   0.9790   0.9431   0.9425
  5900   2.00   10.0   0.9121   0.9326   0.9446   0.9561   0.9716   0.9755   0.9390   0.9385
  5900   2.25   10.0   0.9143   0.9345   0.9463   0.9577   0.9733   0.9772   0.9409   0.9404
  5900   2.50   10.0   0.9162   0.9361   0.9477   0.9589   0.9746   0.9784   0.9424   0.9419
  5900   2.75   10.0   0.9177   0.9373   0.9487   0.9598   0.9755   0.9793   0.9435   0.9430
  6000   2.00   10.0   0.9129   0.9331   0.9451   0.9567   0.9720   0.9759   0.9393   0.9390
  6000   2.25   10.0   0.9151   0.9351   0.9469   0.9583   0.9737   0.9775   0.9412   0.9408
  6000   2.50   10.0   0.9170   0.9366   0.9482   0.9595   0.9750   0.9787   0.9427   0.9423
  6000   2.75   10.0   0.9186   0.9379   0.9493   0.9604   0.9759   0.9796   0.9439   0.9435
  6100   2.00   10.0   0.9136   0.9337   0.9456   0.9573   0.9724   0.9762   0.9397   0.9393
  6100   2.25   10.0   0.9159   0.9356   0.9474   0.9589   0.9742   0.9778   0.9416   0.9412
  6100   2.50   10.0   0.9177   0.9372   0.9487   0.9600   0.9754   0.9791   0.9431   0.9427
  6100   2.75   10.0   0.9194   0.9384   0.9498   0.9609   0.9763   0.9799   0.9443   0.9439
  6200   2.00   10.0   0.9143   0.9341   0.9462   0.9578   0.9728   0.9765   0.9399   0.9397
  6200   2.25   10.0   0.9166   0.9361   0.9479   0.9594   0.9745   0.9782   0.9419   0.9416
  6200   2.50   10.0   0.9185   0.9377   0.9493   0.9606   0.9758   0.9794   0.9434   0.9431
  6200   2.75   10.0   0.9202   0.9390   0.9503   0.9615   0.9767   0.9802   0.9446   0.9443
  6300   2.00   10.0   0.9151   0.9346   0.9466   0.9583   0.9731   0.9767   0.9402   0.9401
  6300   2.25   10.0   0.9174   0.9366   0.9484   0.9600   0.9749   0.9784   0.9422   0.9420
  6300   2.50   10.0   0.9193   0.9382   0.9497   0.9611   0.9762   0.9797   0.9437   0.9435
  6300   2.75   10.0   0.9210   0.9395   0.9508   0.9620   0.9771   0.9805   0.9449   0.9447
  6400   2.00   10.0   0.9158   0.9351   0.9471   0.9589   0.9735   0.9770   0.9405   0.9404
  6400   2.25   10.0   0.9182   0.9371   0.9489   0.9605   0.9753   0.9787   0.9425   0.9423
  6400   2.50   10.0   0.9201   0.9387   0.9502   0.9617   0.9766   0.9799   0.9440   0.9439
  6400   2.75   10.0   0.9218   0.9399   0.9512   0.9625   0.9775   0.9808   0.9453   0.9451
  6500   2.00   10.0   0.9165   0.9355   0.9475   0.9593   0.9737   0.9772   0.9408   0.9407
  6500   2.25   10.0   0.9190   0.9375   0.9493   0.9610   0.9756   0.9789   0.9428   0.9427
  6500   2.50   10.0   0.9209   0.9391   0.9507   0.9622   0.9769   0.9802   0.9443   0.9442
  6500   2.75   10.0   0.9226   0.9404   0.9517   0.9630   0.9778   0.9810   0.9456   0.9454
  6600   2.00   10.0   0.9171   0.9359   0.9479   0.9597   0.9739   0.9773   0.9409   0.9409
  6600   2.25   10.0   0.9197   0.9380   0.9497   0.9614   0.9758   0.9791   0.9430   0.9430
  6600   2.50   10.0   0.9217   0.9396   0.9511   0.9626   0.9772   0.9804   0.9446   0.9446
  6600   2.75   10.0   0.9234   0.9408   0.9521   0.9635   0.9782   0.9813   0.9459   0.9458
  6700   2.00   10.0   0.9177   0.9363   0.9483   0.9601   0.9740   0.9774   0.9411   0.9412
  6700   2.25   10.0   0.9204   0.9384   0.9501   0.9618   0.9760   0.9793   0.9432   0.9433
  6700   2.50   10.0   0.9225   0.9400   0.9515   0.9631   0.9775   0.9806   0.9449   0.9449
  6700   2.75   10.0   0.9242   0.9413   0.9526   0.9640   0.9785   0.9815   0.9462   0.9461
  6800   2.00   10.0   0.9179   0.9366   0.9486   0.9604   0.9741   0.9775   0.9412   0.9414
  6800   2.25   10.0   0.9210   0.9388   0.9505   0.9622   0.9762   0.9794   0.9435   0.9436
  6800   2.50   10.0   0.9233   0.9405   0.9519   0.9636   0.9777   0.9808   0.9452   0.9452
  6800   2.75   10.0   0.9250   0.9417   0.9530   0.9644   0.9788   0.9817   0.9465   0.9465
  6900   2.00   10.0   0.9177   0.9368   0.9489   0.9608   0.9743   0.9776   0.9412   0.9415
  6900   2.25   10.0   0.9213   0.9391   0.9509   0.9626   0.9764   0.9795   0.9436   0.9438
  6900   2.50   10.0   0.9239   0.9409   0.9523   0.9640   0.9780   0.9810   0.9455   0.9456
  6900   2.75   10.0   0.9258   0.9422   0.9534   0.9649   0.9790   0.9819   0.9468   0.9468
  7000   2.00   10.0   0.9173   0.9371   0.9493   0.9612   0.9744   0.9776   0.9411   0.9415
  7000   2.25   10.0   0.9213   0.9394   0.9512   0.9630   0.9765   0.9796   0.9437   0.9439
  7000   2.50   10.0   0.9244   0.9413   0.9527   0.9644   0.9781   0.9811   0.9457   0.9458
  7000   2.75   10.0   0.9265   0.9426   0.9538   0.9653   0.9792   0.9820   0.9471   0.9472
  7100   2.00   10.0   0.9166   0.9369   0.9493   0.9612   0.9741   0.9773   0.9407   0.9412
  7100   2.25   10.0   0.9207   0.9394   0.9513   0.9631   0.9764   0.9794   0.9434   0.9438
  7100   2.50   10.0   0.9246   0.9416   0.9531   0.9648   0.9783   0.9812   0.9458   0.9460
  7100   2.75   10.0   0.9271   0.9430   0.9542   0.9657   0.9795   0.9822   0.9474   0.9475
  7200   2.00   10.0   0.9168   0.9372   0.9496   0.9614   0.9741   0.9773   0.9407   0.9413
  7200   2.25   10.0   0.9210   0.9402   0.9523   0.9641   0.9771   0.9801   0.9440   0.9444
  7200   2.50   10.0   0.9244   0.9419   0.9535   0.9652   0.9784   0.9813   0.9458   0.9461
  7200   2.75   10.0   0.9274   0.9434   0.9546   0.9661   0.9796   0.9823   0.9475   0.9477
  7300   2.00   10.0   0.9167   0.9367   0.9490   0.9608   0.9733   0.9764   0.9401   0.9407
  7300   2.25   10.0   0.9199   0.9393   0.9515   0.9634   0.9761   0.9791   0.9429   0.9434
  7300   2.50   10.0   0.9243   0.9425   0.9542   0.9659   0.9790   0.9817   0.9462   0.9466
  7300   2.75   10.0   0.9276   0.9440   0.9552   0.9668   0.9800   0.9826   0.9479   0.9481
  7400   2.00   10.0   0.9179   0.9373   0.9494   0.9611   0.9733   0.9765   0.9405   0.9411
  7400   2.25   10.0   0.9203   0.9395   0.9516   0.9634   0.9759   0.9788   0.9428   0.9434
  7400   2.50   10.0   0.9235   0.9420   0.9538   0.9655   0.9783   0.9810   0.9454   0.9459
  7400   2.75   10.0   0.9274   0.9444   0.9557   0.9673   0.9803   0.9829   0.9480   0.9484
  7500   2.00   10.0   0.9186   0.9372   0.9490   0.9606   0.9726   0.9758   0.9402   0.9409
  7500   2.25   10.0   0.9211   0.9398   0.9517   0.9634   0.9757   0.9786   0.9430   0.9436
  7500   2.50   10.0   0.9238   0.9421   0.9540   0.9657   0.9782   0.9809   0.9454   0.9460
