  0.0000000E+00  0.3400815E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3448139E-07  0.4545678E-09
  0.1000000E-02  0.2016861E-04  0.1473924E-04  0.1244816E-04  0.1593473E-04  0.1199673E-05  0.1538714E-03  0.1482049E-04  0.1450121E-04
  0.2000000E-02  0.4008943E-04  0.2950958E-04  0.2493187E-04  0.3187369E-04  0.2416355E-05  0.3083073E-03  0.2963315E-04  0.2903307E-04
  0.3000000E-02  0.6020379E-04  0.4434670E-04  0.3749289E-04  0.4782488E-04  0.3668843E-05  0.4637153E-03  0.4450538E-04  0.4363382E-04
  0.4000000E-02  0.8060639E-04  0.5928251E-04  0.5015871E-04  0.6378821E-04  0.4972560E-05  0.6208291E-03  0.5946023E-04  0.5833126E-04
  0.5000000E-02  0.1013874E-03  0.7435196E-04  0.6297033E-04  0.7976732E-04  0.6346506E-05  0.7800695E-03  0.7452637E-04  0.7315801E-04
  0.6000000E-02  0.1226525E-03  0.8959005E-04  0.7597156E-04  0.9576616E-04  0.7805977E-05  0.9418855E-03  0.8973713E-04  0.8815341E-04
  0.7000000E-02  0.1445034E-03  0.1050234E-03  0.8918516E-04  0.1117935E-03  0.9371572E-05  0.1106873E-02  0.1051164E-03  0.1033447E-03
  0.8000000E-02  0.1669916E-03  0.1206887E-03  0.1026516E-03  0.1278533E-03  0.1105846E-04  0.1275659E-02  0.1206868E-03  0.1187610E-03
  0.9000000E-02  0.1902663E-03  0.1366232E-03  0.1164209E-03  0.1439488E-03  0.1288394E-04  0.1448701E-02  0.1364909E-03  0.1344453E-03
  0.1000000E-01  0.2143969E-03  0.1528556E-03  0.1305115E-03  0.1600714E-03  0.1486482E-04  0.1626479E-02  0.1525445E-03  0.1504235E-03
  0.1100000E-01  0.2394607E-03  0.1694165E-03  0.1449705E-03  0.1762724E-03  0.1702210E-04  0.1809602E-02  0.1688843E-03  0.1667333E-03
  0.1200000E-01  0.2656447E-03  0.1863326E-03  0.1598286E-03  0.1925194E-03  0.1936938E-04  0.1998546E-02  0.1855392E-03  0.1834087E-03
  0.1300000E-01  0.2929569E-03  0.2036666E-03  0.1751284E-03  0.2087563E-03  0.2192744E-04  0.2193846E-02  0.2025189E-03  0.2004649E-03
  0.1400000E-01  0.3215894E-03  0.2215076E-03  0.1908713E-03  0.2251029E-03  0.2472152E-04  0.2396216E-02  0.2198942E-03  0.2179722E-03
  0.1500000E-01  0.3517951E-03  0.2400843E-03  0.2070128E-03  0.2414008E-03  0.2780899E-04  0.2606828E-02  0.2376930E-03  0.2359529E-03
  0.1600000E-01  0.3839568E-03  0.2596495E-03  0.2235047E-03  0.2577868E-03  0.3123300E-04  0.2827451E-02  0.2560155E-03  0.2544977E-03
