  3800   4.75    0.2   1.5545  -1.9153   2.5824  -1.1140   2.0748  -3.4336   4.2834  -1.7992   2.8034  -5.5076   6.4586  -2.6069   3.5694  -6.7453   7.0734  -2.6922   6.8609 -13.4449  12.0708  -3.9771   7.6847 -15.7458  14.4922  -4.8779   3.0627  -5.7354   6.3161  -2.4682   2.8550  -5.3938   6.1440  -2.4470
  3900   4.00    0.2   0.7990   0.7459  -1.6432   1.1982   1.2060   0.2528  -1.3483   1.0273   1.7651  -0.9401  -0.2421   0.5958   2.5225  -1.8909  -0.0433   0.6636   2.2202   1.5969  -5.7402   3.2163   3.1475  -0.3618  -4.2379   2.8203   1.9088  -1.0229  -0.4231   0.7328   1.7789  -0.8717  -0.4339   0.7094
  3900   4.25    0.2   1.2005  -0.2049  -0.4506   0.5794   1.6800  -0.9871   0.1360   0.3350   2.2555  -2.3463   1.4688  -0.1761   3.1650  -3.9275   2.4577  -0.4153   3.7019  -2.8945  -0.6708   1.2475   4.6757  -5.1649   1.3390   0.6063   2.4599  -2.6409   1.5500  -0.1469   2.2997  -2.3697   1.3905  -0.1128
  3900   4.50    0.2   1.9899  -2.0208   1.6810  -0.4766   2.4980  -3.1442   2.7020  -0.8494   3.1394  -4.9247   4.5944  -1.5698   4.0978  -6.7870   5.9191  -1.9145   5.5157  -8.7087   6.2297  -1.5547   6.4603 -11.0411   8.4220  -2.2963   3.4078  -5.3461   4.7672  -1.5641   3.2149  -4.9756   4.5114  -1.5018
  3900   4.75    0.2   2.0880  -2.5170   2.5407  -0.9459   2.5907  -3.6466   3.5628  -1.3116   3.2143  -5.4473   5.5220  -2.0652   4.2094  -7.5060   7.1049  -2.5115   6.6125 -12.2571  10.4103  -3.2411   7.4719 -14.5413  12.7149  -4.0702   3.5015  -5.9535   5.8040  -2.1031   3.3003  -5.5405   5.4924  -2.0186
  4000   4.00    0.2   0.8360   0.1137  -0.7709   0.9183   1.2257  -0.1982  -0.6974   0.8068   1.7187  -1.0374  -0.0622   0.5584   2.4562  -1.9002   0.0430   0.6507   1.8495   2.5708  -6.6992   3.5438   2.7907   0.5541  -5.1252   3.1216   1.8384  -1.1402  -0.1655   0.6581   1.7223  -1.0143  -0.1653   0.6364
  4000   4.25    0.2   1.2191  -0.7928   0.2908   0.4043   1.7166  -1.4901   0.7809   0.1581   2.2489  -2.5494   1.7086  -0.2031   3.1535  -4.0792   2.6556  -0.4468   3.1509  -1.6021  -1.7955   1.5878   4.1692  -3.9689   0.2762   0.9411   2.4183  -2.8230   1.8184  -0.1928   2.2723  -2.5813   1.6738  -0.1568
  4000   4.50    0.2   1.7557  -1.6425   1.0638  -0.0178   2.3468  -2.6877   1.8647  -0.3174   2.8861  -3.8997   2.9997  -0.7439   3.9071  -6.0029   4.6916  -1.2739   4.6672  -6.2471   3.4865  -0.4782   5.6753  -8.7188   5.7981  -1.2568   3.1044  -4.3530   3.3417  -0.8327   2.9350  -4.0067   3.0656  -0.7469
  4000   4.75    0.2   1.8233  -2.3095   2.3834  -0.7489   2.3777  -3.2963   3.1191  -1.0119   2.9212  -4.6009   4.3934  -1.4932   3.9565  -6.8109   6.2256  -2.0756   5.6214  -9.4354   7.3470  -2.0678   6.5906 -11.9721   9.8788  -2.9720   3.1550  -5.1022   4.7883  -1.6022   2.9791  -4.7292   4.4818  -1.5059
  4100   4.00    0.2   0.8370  -0.1842  -0.2425   0.6842   1.1946  -0.3011  -0.4423   0.6830   1.6416  -0.8923  -0.1557   0.5809   2.3637  -1.6960  -0.1368   0.7149   1.6922   3.0735  -7.2741   3.7632   2.6286   1.0461  -5.6734   3.3292   1.7461  -1.0268  -0.1795   0.6453   1.6398  -0.9193  -0.1652   0.6191
  4100   4.25    0.2   1.1421  -1.0529   0.8125   0.2091   1.6193  -1.6060   1.1356   0.0067   2.1388  -2.5134   1.8384  -0.2666   3.0182  -3.9362   2.6575  -0.4655   2.8726  -0.8410  -2.5688   1.8584   3.9047  -3.2710  -0.4142   1.1793   2.2733  -2.7476   1.9394  -0.2556   2.1408  -2.5403   1.8262  -0.2291
  4100   4.50    0.2   1.3848  -1.6902   1.6611  -0.2344   1.9324  -2.5227   2.3002  -0.5429   2.4947  -3.6601   3.3111  -0.9381   3.4721  -5.5324   4.7292  -1.3837   3.9680  -4.4701   1.7743   0.1044   5.0409  -7.1311   4.2833  -0.7415   2.6554  -3.9862   3.5306  -0.9788   2.5055  -3.7055   3.3228  -0.9140
  4100   4.75    0.2   1.2295  -1.1092   1.0734  -0.0907   1.8083  -2.0894   1.8731  -0.4444   2.3571  -3.2880   3.0049  -0.8908   3.4095  -5.5296   4.9180  -1.5380   4.9562  -7.6037   5.3765  -1.3079   5.9850 -10.2804   8.0376  -2.2553   2.5429  -3.7150   3.3577  -0.9882   2.3790  -3.3703   3.0666  -0.8900
  4200   4.00    0.2   0.7686  -0.0561  -0.2937   0.6707   1.1021  -0.0041  -0.7632   0.7945   1.5174  -0.4051  -0.7622   0.8197   2.2321  -1.1942  -0.7706   0.9733   1.6488   3.2780  -7.5625   3.8890   2.5768   1.2557  -5.9551   3.4512   1.6105  -0.5819  -0.6902   0.8398   1.5101  -0.4827  -0.6705   0.8112
  4200   4.25    0.2   1.0623  -1.0036   0.8741   0.1712   1.5201  -1.4141   0.9844   0.0585   2.0193  -2.1694   1.4571  -0.1155   2.8885  -3.5528   2.2204  -0.2881   2.7701  -0.5087  -2.9496   2.0032   3.7965  -2.9456  -0.7744   1.3158   2.1319  -2.4041   1.5979  -0.1245   2.0078  -2.2155   1.5025  -0.1048
  4200   4.50    0.2   1.2835  -1.5033   1.3931  -0.0589   1.8518  -2.3213   1.9904  -0.3575   2.4066  -3.3412   2.8212  -0.6807   3.3922  -5.2221   4.2476  -1.1333   3.7862  -3.9836   1.2954   0.2663   4.8652  -6.6789   3.8458  -0.5923   2.5385  -3.6409   3.0459  -0.7272   2.3946  -3.3721   2.8457  -0.6635
  4200   4.75    0.2   1.4904  -2.0217   2.0888  -0.4360   2.1117  -3.0533   2.9173  -0.8055   2.6878  -4.2243   3.9565  -1.2098   3.7373  -6.4461   5.8538  -1.8582   4.7021  -7.1173   5.1088  -1.2917   5.7860  -9.9234   7.8655  -2.2559   2.8375  -4.5923   4.2748  -1.2988   2.6820  -4.2686   4.0015  -1.2053
  4300   4.00    0.2   0.7076   0.1640  -0.5204   0.7351   1.0416   0.2908  -1.1518   0.9471   1.4488   0.0015  -1.3522   1.0717   2.1600  -0.7956  -1.3534   1.2291   1.6532   3.3623  -7.7424   3.9825   2.5761   1.3342  -6.1104   3.5303   1.5258  -0.1999  -1.2019   1.0518   1.4292  -0.1036  -1.1822   1.0227
  4300   4.25    0.2   1.0215  -0.8935   0.7818   0.1923   1.4889  -1.2566   0.7684   0.1485   1.9887  -1.9266   1.0750   0.0569   2.8550  -3.3072   1.8266  -0.1040   2.7546  -0.3984  -3.1242   2.0835   3.7747  -2.8391  -0.9285   1.3850   2.0768  -2.1551   1.2532   0.0257   1.9576  -1.9742   1.1640   0.0427
  4300   4.50    0.2   1.2802  -1.7504   1.8584  -0.2755   1.8420  -2.4878   2.3256  -0.5175   2.4017  -3.4348   3.0131  -0.7727   3.3763  -5.2657   4.3654  -1.1905   3.6684  -3.6099   0.8767   0.4221   4.7449  -6.3286   3.4726  -0.4564   2.5019  -3.6957   3.2276  -0.8191   2.3663  -3.4486   3.0507  -0.7647
  4300   4.75    0.2   1.3907  -2.0852   2.3452  -0.5384   1.9958  -3.0181   3.0587  -0.8755   2.5794  -4.1313   3.9920  -1.2368   3.6136  -6.2791   5.7953  -1.8505   4.4818  -6.4855   4.4454  -1.0537   5.5767  -9.3529   7.2870  -2.0517   2.6945  -4.4420   4.2703  -1.3114   2.5486  -4.1462   4.0267  -1.2286
  4400   4.00    0.2   0.6746   0.3047  -0.6508   0.7568   1.0119   0.4703  -1.3860   1.0317   1.4226   0.2341  -1.7086   1.2236   2.1298  -0.5660  -1.7076   1.3856   1.6588   3.4546  -7.9378   4.0827   2.5727   1.4342  -6.2999   3.6251   1.4814   0.0264  -1.5067   1.1743   1.3883   0.1190  -1.4851   1.1437
  4400   4.25    0.2   0.9973  -0.7773   0.6638   0.2179   1.4769  -1.1207   0.5644   0.2302   1.9890  -1.7592   0.7714   0.1970   2.8509  -3.1391   1.5209   0.0416   2.7737  -0.3707  -3.2252   2.1410   3.7873  -2.8095  -1.0186   1.4355   2.0513  -1.9703   0.9738   0.1475   1.9364  -1.7963   0.8902   0.1615
  4400   4.50    0.2   1.2615  -1.6939   1.8065  -0.2615   1.8462  -2.4457   2.2364  -0.4720   2.4270  -3.3889   2.8626  -0.6877   3.3963  -5.2037   4.1884  -1.0900   3.6592  -3.5302   0.7481   0.4810   4.7333  -6.2636   3.3766  -0.4133   2.4934  -3.6027   3.0610  -0.7344   2.3632  -3.3669   2.8957  -0.6853
  4400   4.75    0.2   1.4539  -2.3640   2.6891  -0.6616   2.1003  -3.3888   3.4824  -1.0244   2.7168  -4.5331   4.4009  -1.3687   3.7563  -6.6807   6.1889  -1.9718   4.3856  -6.1862   4.1156  -0.9325   5.4851  -9.0950   7.0226  -1.9589   2.7926  -4.7694   4.6222  -1.4247   2.6517  -4.4857   4.3911  -1.3470
  4500   4.00    0.2   0.6499   0.4365  -0.7904   0.7888   0.9915   0.6147  -1.5777   1.0998   1.4078   0.4038  -1.9750   1.3371   2.1089  -0.3870  -1.9917   1.5131   1.6502   3.5967  -8.1984   4.2115   2.5592   1.5708  -6.5353   3.7386   1.4479   0.2024  -1.7437   1.2687   1.3582   0.2908  -1.7188   1.2359
  4500   4.25    0.2   0.9775  -0.6687   0.5608   0.2321   1.4673  -1.0137   0.4219   0.2766   1.9937  -1.6512   0.5818   0.2775   2.8490  -3.0198   1.3106   0.1376   2.7922  -0.3172  -3.3790   2.2265   3.7959  -2.7436  -1.1716   1.5170   2.0300  -1.8330   0.7855   0.2205   1.9192  -1.6658   0.7087   0.2309
  4500   4.50    0.2   1.2430  -1.5971   1.7184  -0.2518   1.8408  -2.3491   2.0978  -0.4230   2.4408  -3.3027   2.6878  -0.6086   3.4079  -5.1215   4.0164  -1.0076   3.6962  -3.5543   0.7003   0.5205   4.7624  -6.2795   3.3323  -0.3782   2.4780  -3.4781   2.8792  -0.6603   2.3520  -3.2500   2.7215  -0.6149
  4500   4.75    0.2   1.4386  -2.3193   2.6564  -0.6584   2.1095  -3.3808   3.4503  -1.0071   2.7520  -4.5546   4.3580  -1.3340   3.7888  -6.6919   6.1266  -1.9253   4.3913  -6.1554   4.0456  -0.8971   5.4844  -9.0649   6.9659  -1.9302   2.7921  -4.7284   4.5399  -1.3805   2.6561  -4.4558   4.3210  -1.3084
  4600   4.00    0.2   0.6462   0.5341  -0.9055   0.8117   0.9797   0.7634  -1.7917   1.1785   1.3960   0.5833  -2.2643   1.4611   2.0909  -0.1978  -2.2978   1.6499   1.6461   3.7193  -8.4221   4.3190   2.5410   1.7283  -6.7981   3.8633   1.4217   0.3811  -1.9976   1.3706   1.3353   0.4650  -1.9686   1.3353
  4600   4.25    0.2   0.9699  -0.5750   0.4470   0.2608   1.4612  -0.9027   0.2528   0.3425   1.9986  -1.5434   0.3817   0.3682   2.8487  -2.9017   1.0922   0.2413   2.7922  -0.2052  -3.5990   2.3371   3.7841  -2.6113  -1.4045   1.6310   2.0122  -1.6988   0.5871   0.3037   1.9052  -1.5378   0.5163   0.3108
  4600   4.50    0.2   1.2395  -1.5326   1.6588  -0.2520   1.8457  -2.2869   2.0042  -0.3940   2.4636  -3.2647   2.5874  -0.5645   3.4273  -5.0788   3.9034  -0.9522   3.7266  -3.5409   0.5983   0.5835   4.7791  -6.2382   3.2086  -0.3087   2.4727  -3.3952   2.7571  -0.6138   2.3505  -3.1742   2.6066  -0.5722
  4600   4.75    0.2   1.4434  -2.2944   2.6439  -0.6740   2.1301  -3.3787   3.4257  -1.0019   2.7964  -4.5925   4.3443  -1.3210   3.8306  -6.7249   6.0989  -1.9005   4.4276  -6.1787   4.0011  -0.8608   5.5091  -9.0672   6.9075  -1.8902   2.8042  -4.7069   4.4867  -1.3576   2.6722  -4.4427   4.2768  -1.2899
  4700   4.00    0.2   0.5854   0.7570  -1.1225   0.8632   0.9171   0.9943  -2.0293   1.2444   1.3432   0.7898  -2.4895   1.5303   2.0367  -0.0017  -2.5140   1.7219   1.6007   4.0362  -8.9455   4.5709   2.4811   2.0524  -7.2922   4.0916   1.3516   0.6067  -2.2212   1.4346   1.2675   0.6910  -2.1951   1.3998
  4700   4.25    0.2   0.9591  -0.4640   0.3076   0.3009   1.4468  -0.7638   0.0544   0.4176   1.9912  -1.4065   0.1593   0.4633   2.8362  -2.7561   0.8554   0.3470   2.7888  -0.0815  -3.8351   2.4554   3.7735  -2.4822  -1.6324   1.7424   1.9845  -1.5369   0.3635   0.3932   1.8809  -1.3812   0.2975   0.3978
  4700   4.50    0.2   1.2421  -1.4619   1.5663  -0.2310   1.8515  -2.2093   1.8748  -0.3455   2.4810  -3.1996   2.4435  -0.4989   3.4395  -5.0023   3.7390  -0.8725   3.7479  -3.4974   0.4590   0.6622   4.7927  -6.1858   3.0722  -0.2345   2.4649  -3.2895   2.5936  -0.5464   2.3467  -3.0759   2.4509  -0.5088
  4700   4.75    0.2   1.4589  -2.2708   2.6131  -0.6796   2.1534  -3.3583   3.3650  -0.9810   2.8347  -4.5925   4.2754  -1.2849   3.8670  -6.7227   6.0217  -1.8561   4.4706  -6.2170   3.9702  -0.8289   5.5445  -9.0927   6.8700  -1.8573   2.8150  -4.6588   4.3905  -1.3171   2.6869  -4.4023   4.1889  -1.2536
  4800   4.00    0.2   0.5747   0.9174  -1.3978   0.9905   0.8826   1.2622  -2.4654   1.4478   1.3016   1.0987  -2.9948   1.7691   1.9810   0.3487  -3.0672   1.9804   1.5151   4.3780  -9.3967   4.7622   2.3932   2.3984  -7.7520   4.2899   1.2992   0.9100  -2.6898   1.6518   1.2191   0.9871  -2.6576   1.6143
  4800   4.25    0.2   0.9438  -0.3253   0.1278   0.3584   1.4190  -0.5651  -0.2244   0.5262   1.9630  -1.1913  -0.1629   0.5996   2.7984  -2.5172   0.5016   0.5006   2.7488   0.1795  -4.2480   2.6481   3.7168  -2.1814  -2.0825   1.9481   1.9400  -1.3055   0.0496   0.5199   1.8403  -1.1564  -0.0104   0.5214
  4800   4.50    0.2   1.2399  -1.3698   1.4416  -0.1944   1.8425  -2.0761   1.6729  -0.2657   2.4786  -3.0698   2.2217  -0.4016   3.4293  -4.8509   3.4854  -0.7572   3.7409  -3.3493   0.1855   0.7977   4.7699  -5.9989   2.7608  -0.0849   2.4412  -3.1269   2.3596  -0.4502   2.3269  -2.9206   2.2244  -0.4163
  4800   4.75    0.2   1.4676  -2.2145   2.5307  -0.6596   2.1628  -3.2851   3.2326  -0.9281   2.8560  -4.5367   4.1388  -1.2207   3.8822  -6.6484   5.8543  -1.7733   4.4903  -6.1588   3.8067  -0.7383   5.5529  -9.0093   6.6861  -1.7607   2.8101  -4.5538   4.2208  -1.2449   2.6860  -4.3056   4.0282  -1.1859
  4900   4.00    0.2   0.5260   1.1688  -1.7184   1.1072   0.8121   1.6115  -2.9306   1.6322   1.2215   1.4853  -3.5213   1.9867   1.8848   0.7744  -3.6398   2.2202   1.4132   4.8401 -10.0520   5.0536   2.2741   2.9017  -8.4434   4.5922   1.2100   1.2922  -3.1861   1.8515   1.1335   1.3648  -3.1514   1.8127
  4900   4.25    0.2   0.9220  -0.1633  -0.0832   0.4298   1.3795  -0.3185  -0.5677   0.6626   1.9202  -0.9237  -0.5498   0.7622   2.7411  -2.2117   0.0661   0.6876   2.6939   0.4899  -4.7213   2.8658   3.6456  -1.8300  -2.5945   2.1791   1.8828  -1.0252  -0.3275   0.6728   1.7870  -0.8824  -0.3822   0.6717
  4900   4.50    0.2   1.2380  -1.2761   1.3183  -0.1607   1.8325  -1.9348   1.4657  -0.1876   2.4682  -2.9124   1.9713  -0.2955   3.4092  -4.6680   3.1993  -0.6315   3.7273  -3.1719  -0.1285   0.9509   4.7408  -5.7823   2.4103   0.0803   2.4125  -2.9439   2.1040  -0.3479   2.3023  -2.7454   1.9765  -0.3178
  4900   4.75    0.2   1.4775  -2.1623   2.4586  -0.6469   2.1690  -3.2007   3.0939  -0.8767   2.8699  -4.4621   3.9895  -1.1555   3.8906  -6.5602   5.6825  -1.6938   4.5123  -6.1031   3.6434  -0.6474   5.5599  -8.9141   6.4837  -1.6557   2.8017  -4.4396   4.0487  -1.1763   2.6815  -4.1988   3.8637  -1.1210
  5000   4.00    0.2   0.4633   1.4614  -2.0920   1.2488   0.7112   2.0668  -3.5383   1.8817   1.1010   2.0112  -4.2273   2.2825   1.7334   1.3931  -4.4590   2.5655   1.2378   5.5314 -10.9702   5.4474   2.0747   3.6593  -9.4324   5.0133   1.0839   1.8028  -3.8491   2.1244   1.0126   1.8659  -3.8061   2.0821
  5000   4.25    0.2   0.8780   0.0781  -0.4031   0.5518   1.3124   0.0316  -1.0505   0.8613   1.8402  -0.5216  -1.1124   1.0013   2.6365  -1.7350  -0.5898   0.9688   2.5771   1.0095  -5.4496   3.1878   3.5061  -1.2459  -3.3927   2.5279   1.7913  -0.6184  -0.8716   0.8988   1.7005  -0.4852  -0.9174   0.8938
  5000   4.50    0.2   1.2163  -1.1042   1.0798  -0.0715   1.7966  -1.6869   1.1048  -0.0377   2.4307  -2.6490   1.5759  -0.1245   3.3543  -4.3519   2.7354  -0.4277   3.6728  -2.8496  -0.6256   1.1812   4.6671  -5.4061   1.8567   0.3317   2.3576  -2.6549   1.7005  -0.1785   2.2517  -2.4643   1.5800  -0.1516
  5000   4.75    0.2   1.4803  -2.0751   2.3303  -0.6062   2.1655  -3.0677   2.8810  -0.7904   2.8703  -4.3289   3.7571  -1.0529   3.8807  -6.3966   5.4078  -1.5689   4.5125  -5.9636   3.3710  -0.5100   5.5421  -8.7237   6.1570  -1.4975   2.7816  -4.2700   3.7957  -1.0705   2.6654  -4.0367   3.6179  -1.0187
  5100   4.00    0.2   0.3870   1.7948  -2.5152   1.4119   0.5972   2.5641  -4.1961   2.1515   0.9600   2.6041  -5.0145   2.6118   1.5560   2.0982  -5.3821   2.9528   1.0266   6.3331 -12.0150   5.8907   1.8372   4.5361 -10.5586   5.4877   0.9402   2.3714  -4.5827   2.4262   0.8744   2.4244  -4.5312   2.3805
  5100   4.25    0.2   0.8302   0.3300  -0.7354   0.6794   1.2372   0.4141  -1.5800   1.0820   1.7494  -0.0792  -1.7284   1.2638   2.5193  -1.2122  -1.3037   1.2739   2.4379   1.5987  -6.2584   3.5415   3.3459  -0.5960  -4.2655   2.9051   1.6916  -0.1798  -1.4587   1.1439   1.6061  -0.0563  -1.4962   1.1355
  5100   4.50    0.2   1.2000  -0.9526   0.8697   0.0048   1.7650  -1.4483   0.7521   0.1093   2.3908  -2.3719   1.1584   0.0575   3.2953  -4.0177   2.2462  -0.2130   3.6098  -2.5025  -1.1482   1.4202   4.5846  -5.0030   1.2746   0.5928   2.3044  -2.3660   1.2936  -0.0070   2.2034  -2.1849   1.1817   0.0161
  5100   4.75    0.2   1.4800  -1.9720   2.1776  -0.5536   2.1575  -2.9077   2.6259  -0.6842   2.8605  -4.1501   3.4592  -0.9204   3.8572  -6.1768   5.0563  -1.4103   4.4948  -5.7596   3.0159  -0.3372   5.5061  -8.4648   5.7415  -1.3016   2.7544  -4.0645   3.4895  -0.9405   2.6427  -3.8403   3.3203  -0.8925
  5200   4.00    0.2   0.2735   2.2573  -3.1055   1.6473   0.4519   3.1655  -4.9846   2.4768   0.7946   3.2693  -5.8840   2.9732   1.3642   2.8337  -6.3272   3.3444   0.8229   7.1273 -13.0733   6.3478   1.6018   5.4194 -11.7085   5.9771   0.7729   3.0135  -5.4033   2.7631   0.7112   3.0624  -5.3519   2.7178
  5200   4.25    0.2   0.7923   0.5390  -1.0079   0.7803   1.1783   0.7337  -2.0277   1.2680   1.6780   0.2873  -2.2453   1.4841   2.4261  -0.7823  -1.8966   1.5276   2.3303   2.0752  -6.9263   3.8369   3.2146  -0.0528  -5.0041   3.2269   1.6124   0.1810  -1.9445   1.3457   1.5313   0.2981  -1.9783   1.3359
  5200   4.50    0.2   1.1788  -0.7849   0.6372   0.0919   1.7330  -1.2052   0.3893   0.2623   2.3514  -2.0965   0.7418   0.2393   3.2385  -3.6927   1.7705  -0.0047   3.5511  -2.1745  -1.6463   1.6495   4.5050  -4.6138   0.7099   0.8474   2.2523  -2.0797   0.8877   0.1646   2.1559  -1.9060   0.7810   0.1857
  5200   4.75    0.2   1.5109  -2.0293   2.2508  -0.5963   2.1828  -2.9076   2.5898  -0.6689   2.8809  -4.1158   3.3581  -0.8690   3.8614  -6.0823   4.8716  -1.3198   4.4636  -5.5684   2.7267  -0.2065   5.4712  -8.2689   5.4528  -1.1721   2.7584  -4.0079   3.3867  -0.8949   2.6517  -3.7945   3.2284  -0.8517
  5300   4.00    0.2   0.2291   2.4578  -3.3430   1.7275   0.3688   3.5407  -5.4828   2.6800   0.6824   3.7534  -6.5311   3.2441   1.2118   3.4509  -7.1419   3.6875   0.6332   7.8255 -13.9606   6.7161   1.3880   6.1865 -12.6728   6.3763   0.6612   3.4612  -5.9800   2.9988   0.6044   3.5019  -5.9229   2.9516
  5300   4.25    0.2   0.7344   0.8113  -1.3582   0.9146   1.0963   1.1270  -2.5645   1.4913   1.5767   0.7521  -2.8814   1.7538   2.2949  -0.2227  -2.6496   1.8476   2.1773   2.6985  -7.7665   4.2003   3.0329   0.6562  -5.9406   3.6281   1.5052   0.6343  -2.5433   1.5946   1.4290   0.7431  -2.5716   1.5829
  5300   4.50    0.2   1.1512  -0.6148   0.4110   0.1762   1.6915  -0.9489   0.0191   0.4184   2.3002  -1.7991   0.3083   0.4272   3.1652  -3.3232   1.2446   0.2247   3.4538  -1.7255  -2.2830   1.9325   4.3842  -4.0938  -0.0064   1.1616   2.1894  -1.7733   0.4657   0.3425   2.0978  -1.6082   0.3655   0.3612
