TEFF   5750.  GRAVITY 2.00000 LTE 
TITLE  [-0.5] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.7245-185   2.7246-185   0.99998
FLUX    2     9.35        3.206337E+16   3.3343-180   3.3343-180   0.99998
FLUX    3     9.61        3.119589E+16   2.1572-175   2.1573-175   0.99998
FLUX    4     9.77        3.068500E+16   1.4668-172   1.4668-172   0.99998
FLUX    5     9.96        3.009965E+16   2.5770-169   2.5770-169   0.99998
FLUX    6    10.20        2.939142E+16   2.1636-165   2.1636-165   0.99998
FLUX    7    10.38        2.888174E+16   1.4401-162   1.4401-162   0.99998
FLUX    8    10.56        2.838944E+16   7.6661-160   7.6662-160   0.99998
FLUX    9    10.77        2.783589E+16   8.8872-157   8.8874-157   0.99998
FLUX   10    11.04        2.715512E+16   5.2000-153   5.2001-153   0.99998
FLUX   11    11.40        2.629759E+16   2.8754-148   2.8755-148   0.99998
FLUX   12    11.78        2.544928E+16   1.4060-143   1.4060-143   0.99998
FLUX   13    12.13        2.471496E+16   1.6022-139   1.6022-139   0.99998
FLUX   14    12.48        2.402184E+16   1.0751-135   1.0751-135   0.99998
FLUX   15    12.71        2.358714E+16   2.6940-133   2.6941-133   0.99998
FLUX   16    12.84        2.334833E+16   5.5983-132   5.5985-132   0.99998
FLUX   17    13.05        2.297260E+16   6.6159-130   6.6160-130   0.99998
FLUX   18    13.24        2.264294E+16   4.3482-128   4.3483-128   0.99998
FLUX   19    13.39        2.238928E+16   1.0880-126   1.0880-126   0.99998
FLUX   20    13.66        2.194674E+16   2.9882-124   2.9883-124   0.99998
FLUX   21    13.98        2.144439E+16   1.7486-121   1.7486-121   0.99998
FLUX   22    14.33        2.092062E+16   1.3358-118   1.3359-118   0.99998
FLUX   23    14.72        2.036634E+16   1.4967-115   1.4968-115   0.99998
FLUX   24    15.10        1.985381E+16   9.8451-113   9.8453-113   0.99998
FLUX   25    15.52        1.931653E+16   8.8218-110   8.8220-110   0.99998
FLUX   26    15.88        1.887862E+16   2.2381-107   2.2381-107   0.99998
FLUX   27    16.20        1.850571E+16   2.4905-105   2.4905-105   0.99998
FLUX   28    16.60        1.805979E+16   6.9504-103   6.9505-103   0.99998
FLUX   29    17.03        1.760379E+16   2.1948-100   2.1949-100   0.99998
FLUX   30    17.34        1.728907E+16   1.1619E-98   1.1620E-98   0.99998
FLUX   31    17.68        1.695659E+16   7.6802E-97   7.6803E-97   0.99998
FLUX   32    18.02        1.663665E+16   4.3247E-95   4.3247E-95   0.99998
FLUX   33    18.17        1.649931E+16   2.4384E-94   2.4385E-94   0.99998
FLUX   34    18.61        1.610921E+16   3.3111E-92   3.3111E-92   0.99998
FLUX   35    19.10        1.569594E+16   5.9931E-90   5.9932E-90   0.99998
FLUX   36    19.39        1.546119E+16   1.1439E-88   1.1440E-88   0.99998
FLUX   37    19.84        1.511051E+16   9.3480E-87   9.3481E-87   0.99998
FLUX   38    20.18        1.485592E+16   2.2853E-85   2.2853E-85   0.99998
FLUX   39    20.50        1.462402E+16   4.2011E-84   4.2012E-84   0.99998
FLUX   40    21.05        1.424192E+16   5.0527E-82   5.0528E-82   0.99998
FLUX   41    21.62        1.386644E+16   5.5719E-80   5.5720E-80   0.99998
FLUX   42    21.98        1.363933E+16   9.5622E-79   9.5624E-79   0.99998
FLUX   43    22.30        1.344361E+16   1.1042E-77   1.1042E-77   0.99998
FLUX   44    22.68        1.321836E+16   1.8436E-76   1.8437E-76   0.99998
FLUX   45    23.00        1.303446E+16   1.8359E-75   1.8360E-75   0.99998
FLUX   46    23.40        1.281165E+16   2.9613E-74   2.9613E-74   0.99998
FLUX   47    24.00        1.249135E+16   1.6076E-72   1.6076E-72   0.99998
FLUX   48    24.65        1.216197E+16   9.7428E-71   9.7429E-71   0.99998
FLUX   49    25.24        1.187767E+16   3.3557E-69   3.3557E-69   0.99998
FLUX   50    25.68        1.167416E+16   4.2193E-68   4.2194E-68   0.99998
FLUX   51    26.00        1.153048E+16   2.5178E-67   2.5178E-67   0.99998
FLUX   52    26.40        1.135578E+16   2.2068E-66   2.2069E-66   0.99998
FLUX   53    26.85        1.116546E+16   2.3413E-65   2.3413E-65   0.99998
FLUX   54    27.35        1.096133E+16   2.9412E-64   2.9413E-64   0.99998
FLUX   55    27.85        1.076454E+16   3.3723E-63   3.3723E-63   0.99998
FLUX   56    28.40        1.055607E+16   4.4551E-62   4.4551E-62   0.99998
FLUX   57    29.00        1.033767E+16   6.6356E-61   6.6357E-61   0.99998
FLUX   58    29.60        1.012812E+16   8.8219E-60   8.8220E-60   0.99998
FLUX   59    30.10        9.959883E+15   7.0399E-59   7.0404E-59   0.99992
FLUX   60    30.80        9.733523E+15   1.1477E-57   1.1477E-57   0.99998
FLUX   61    31.80        9.427437E+15   4.9712E-56   4.9713E-56   0.99998
FLUX   62    32.80        9.140015E+15   1.7011E-54   1.7011E-54   0.99998
FLUX   63    33.80        8.869601E+15   4.6919E-53   4.6919E-53   0.99998
FLUX   64    34.80        8.614727E+15   1.0643E-51   1.0643E-51   0.99998
FLUX   65    35.70        8.397549E+15   1.5134E-50   1.5134E-50   0.99998
FLUX   66    36.60        8.191052E+15   1.8842E-49   1.8842E-49   0.99998
FLUX   67    37.50        7.994467E+15   2.0686E-48   2.0687E-48   0.99998
FLUX   68    38.50        7.786818E+15   2.5887E-47   2.5887E-47   0.99998
FLUX   69    39.50        7.589683E+15   2.8367E-46   2.8367E-46   0.99998
FLUX   70    40.50        7.402284E+15   2.7514E-45   2.7514E-45   0.99998
FLUX   71    41.40        7.241364E+15   1.9304E-44   1.9304E-44   0.99998
FLUX   72    42.20        7.104087E+15   1.0143E-43   1.0143E-43   0.99998
FLUX   73    43.00        6.971919E+15   4.9993E-43   4.9994E-43   0.99998
FLUX   74    44.10        6.798016E+15   4.0640E-42   4.0641E-42   0.99998
FLUX   75    45.10        6.647284E+15   2.4892E-41   2.4892E-41   0.99998
FLUX   76    46.00        6.517228E+15   1.1862E-40   1.1862E-40   0.99998
FLUX   77    47.00        6.378564E+15   6.2528E-40   6.2529E-40   0.99998
FLUX   78    48.00        6.245677E+15   3.0655E-39   3.0656E-39   0.99998
FLUX   79    49.00        6.118214E+15   1.4055E-38   1.4055E-38   0.99998
FLUX   80    50.00        5.995850E+15   6.0418E-38   6.0419E-38   0.99998
FLUX   81    50.60        5.924753E+15   1.8727E-37   2.1367E-37   0.87644
FLUX   82    51.20        5.855322E+15   4.7986E-37   4.8577E-37   0.98784
FLUX   83    52.00        5.765240E+15   1.3943E-36   1.4079E-36   0.99036
FLUX   84    53.00        5.656462E+15   5.0777E-36   5.0778E-36   0.99998
FLUX   85    54.00        5.551713E+15   1.7326E-35   1.7425E-35   0.99434
FLUX   86    55.00        5.450773E+15   5.7075E-35   5.7077E-35   0.99998
FLUX   87    56.00        5.353437E+15   1.7881E-34   1.7881E-34   0.99998
FLUX   88    57.00        5.259517E+15   5.3702E-34   5.3703E-34   0.99998
FLUX   89    58.00        5.168836E+15   1.5329E-33   1.5498E-33   0.98910
FLUX   90    59.00        5.081229E+15   4.3053E-33   4.3059E-33   0.99985
FLUX   91    60.00        4.996542E+15   1.1538E-32   1.1540E-32   0.99981
FLUX   92    61.00        4.914631E+15   2.9890E-32   2.9890E-32   0.99998
FLUX   93    62.00        4.835363E+15   7.4936E-32   7.4943E-32   0.99991
FLUX   94    63.00        4.758611E+15   1.8217E-31   1.8218E-31   0.99993
FLUX   95    64.00        4.684258E+15   4.3025E-31   4.3026E-31   0.99997
FLUX   96    65.00        4.612192E+15   9.8810E-31   9.8812E-31   0.99998
FLUX   97    65.80        4.556117E+15   1.8848E-30   1.8848E-30   0.99997
FLUX   98    66.50        4.508158E+15   3.2705E-30   3.2719E-30   0.99960
FLUX   99    67.50        4.441370E+15   7.0416E-30   7.0436E-30   0.99973
FLUX  100    68.50        4.376533E+15   1.4805E-29   1.4806E-29   0.99993
FLUX  101    69.50        4.313561E+15   3.0421E-29   3.0421E-29   0.99998
FLUX  102    70.50        4.252376E+15   6.1078E-29   6.1158E-29   0.99869
FLUX  103    71.60        4.187046E+15   1.2870E-28   1.2871E-28   0.99993
FLUX  104    72.60        4.129373E+15   2.4790E-28   2.4790E-28   0.99998
FLUX  105    73.50        4.078809E+15   4.4003E-28   4.4006E-28   0.99992
FLUX  106    74.50        4.024060E+15   8.1819E-28   8.1838E-28   0.99977
FLUX  107    75.50        3.970762E+15   1.4948E-27   1.4953E-27   0.99965
FLUX  108    76.50        3.918856E+15   2.6860E-27   2.6864E-27   0.99986
FLUX  109    77.50        3.868290E+15   4.7470E-27   4.7483E-27   0.99973
FLUX  110    78.50        3.819013E+15   8.2628E-27   8.2629E-27   0.99998
FLUX  111    79.50        3.770975E+15   1.4105E-26   1.4165E-26   0.99582
FLUX  112    80.50        3.724130E+15   2.3902E-26   2.3934E-26   0.99869
FLUX  113    81.50        3.678436E+15   3.9875E-26   3.9882E-26   0.99981
FLUX  114    82.50        3.633848E+15   6.5577E-26   6.5584E-26   0.99990
FLUX  115    83.50        3.590329E+15   1.0648E-25   1.0649E-25   0.99993
FLUX  116    84.50        3.547840E+15   1.7076E-25   1.7077E-25   0.99993
FLUX  117    85.50        3.506345E+15   2.7060E-25   2.7061E-25   0.99998
FLUX  118    86.50        3.465809E+15   4.2386E-25   4.2387E-25   0.99997
FLUX  119    87.50        3.426200E+15   6.5606E-25   6.5659E-25   0.99920
FLUX  120    88.50        3.387486E+15   1.0062E-24   1.0063E-24   0.99992
FLUX  121    89.50        3.349637E+15   1.5263E-24   1.5264E-24   0.99997
FLUX  122    90.50        3.312624E+15   2.2917E-24   2.2921E-24   0.99981
FLUX  123    91.50        3.276421E+15   1.5891E-20   3.9760E-20   0.39968
FLUX  124    92.50        3.241000E+15   5.7871E-20   6.1007E-20   0.94860
FLUX  125    93.50        3.206337E+15   8.7891E-20   9.2706E-20   0.94806
FLUX  126    94.50        3.172407E+15   1.3238E-19   1.3958E-19   0.94844
FLUX  127    95.50        3.139188E+15   2.0466E-19   2.0834E-19   0.98237
FLUX  128    96.50        3.106658E+15   3.0273E-19   3.0802E-19   0.98283
FLUX  129    97.50        3.074795E+15   4.4340E-19   4.5121E-19   0.98268
FLUX  130    98.50        3.043579E+15   6.4641E-19   6.5803E-19   0.98234
FLUX  131    99.50        3.012990E+15   9.3293E-19   9.4998E-19   0.98206
FLUX  132   100.50        2.983010E+15   1.3602E-18   1.3608E-18   0.99953
FLUX  133   101.50        2.953621E+15   1.9322E-18   1.9328E-18   0.99970
FLUX  134   102.50        2.924805E+15   2.5996E-18   2.7349E-18   0.95053
FLUX  135   103.50        2.896546E+15   3.8333E-18   3.8343E-18   0.99973
FLUX  136   104.50        2.868828E+15   5.3422E-18   5.3436E-18   0.99974
FLUX  137   105.50        2.841635E+15   7.3958E-18   7.3970E-18   0.99983
FLUX  138   106.50        2.814953E+15   1.0006E-17   1.0174E-17   0.98345
FLUX  139   107.50        2.788767E+15   1.3903E-17   1.3907E-17   0.99968
FLUX  140   108.50        2.763064E+15   1.8892E-17   1.8897E-17   0.99977
FLUX  141   109.50        2.737831E+15   2.5512E-17   2.5525E-17   0.99947
FLUX  142   110.50        2.713054E+15   6.0667E-17   2.8520E-16   0.21272
FLUX  143   111.50        2.688722E+15   2.1466E-16   4.0846E-16   0.52554
FLUX  144   112.50        2.664822E+15   3.4013E-16   5.6333E-16   0.60379
FLUX  145   113.50        2.641344E+15   5.2457E-16   7.4662E-16   0.70260
FLUX  146   114.50        2.618275E+15   7.0970E-16   9.5149E-16   0.74588
FLUX  147   115.50        2.595606E+15   8.0328E-16   1.1605E-15   0.69220
FLUX  148   116.50        2.573326E+15   1.1083E-15   1.3418E-15   0.82598
FLUX  149   117.50        2.551426E+15   1.2897E-15   1.4465E-15   0.89158
FLUX  150   118.50        2.529894E+15   1.5974E-15   3.0984E-15   0.51558
FLUX  151   119.50        2.508724E+15   6.7123E-16   3.8792E-15   0.17304
FLUX  152   120.50        2.487905E+15   6.1506E-16   4.8218E-15   0.12756
FLUX  153   121.50        2.467428E+15   4.4006E-16   5.9574E-15   0.07387
FLUX  154   122.50        2.447286E+15   9.3707E-16   7.4213E-15   0.12627
FLUX  155   123.50        2.427470E+15   1.9935E-15   9.0781E-15   0.21959
FLUX  156   124.50        2.407972E+15   4.5740E-15   5.7517E-15   0.79524
FLUX  157   125.50        2.388785E+15   9.0993E-15   1.0802E-14   0.84235
FLUX  158   126.50        2.369901E+15   1.1339E-14   1.7491E-14   0.64827
FLUX  159   127.50        2.351314E+15   1.7997E-14   2.4721E-14   0.72802
FLUX  160   128.50        2.333016E+15   2.6640E-14   3.4047E-14   0.78243
FLUX  161   129.50        2.315000E+15   3.6279E-14   4.4261E-14   0.81967
FLUX  162   130.50        2.297261E+15   3.6590E-14   5.6559E-14   0.64694
FLUX  163   131.50        2.279791E+15   5.5121E-14   7.0458E-14   0.78232
FLUX  164   132.50        2.262585E+15   6.6640E-14   8.6658E-14   0.76901
FLUX  165   133.50        2.245637E+15   8.1471E-14   1.0515E-13   0.77478
FLUX  166   134.50        2.228940E+15   9.8031E-14   1.2644E-13   0.77532
FLUX  167   135.50        2.212491E+15   1.1414E-13   1.5129E-13   0.75441
FLUX  168   136.50        2.196282E+15   1.3166E-13   1.8085E-13   0.72800
FLUX  169   137.50        2.180309E+15   1.5015E-13   2.1490E-13   0.69868
FLUX  170   138.50        2.164567E+15   1.7387E-13   2.5417E-13   0.68406
FLUX  171   139.50        2.149050E+15   2.0338E-13   2.9919E-13   0.67976
FLUX  172   140.50        2.133754E+15   2.4588E-13   3.5091E-13   0.70069
FLUX  173   141.50        2.118675E+15   2.7827E-13   4.0994E-13   0.67881
FLUX  174   142.50        2.103807E+15   3.1563E-13   4.7754E-13   0.66095
FLUX  175   143.50        2.089146E+15   3.6412E-13   5.5432E-13   0.65688
FLUX  176   144.20        2.079005E+15   4.5842E-13   6.1437E-13   0.74615
FLUX  177   144.70        2.071821E+15   4.3840E-13   6.6288E-13   0.66135
FLUX  178   145.50        2.060430E+15   5.2212E-13   7.4335E-13   0.70239
FLUX  179   146.50        2.046365E+15   6.1185E-13   8.5602E-13   0.71476
FLUX  180   147.50        2.032492E+15   6.4093E-13   9.8330E-13   0.65181
FLUX  181   148.50        2.018805E+15   7.6547E-13   1.1268E-12   0.67933
FLUX  182   149.50        2.005301E+15   9.9593E-13   1.2885E-12   0.77296
FLUX  183   150.50        1.991977E+15   1.2035E-12   1.4699E-12   0.81877
FLUX  184   151.20        1.982755E+15   1.0621E-12   1.6100E-12   0.65971
FLUX  185   151.70        1.976220E+15   1.3379E-12   2.0831E-12   0.64226
FLUX  186   152.50        1.965852E+15   1.8729E-12   5.4236E-12   0.34532
FLUX  187   153.50        1.953046E+15   4.5338E-12   1.4961E-11   0.30304
FLUX  188   154.50        1.940405E+15   4.8621E-12   1.7133E-11   0.28378
FLUX  189   155.50        1.927926E+15   6.7331E-12   1.9545E-11   0.34449
FLUX  190   156.50        1.915607E+15   6.4668E-12   2.2256E-11   0.29057
FLUX  191   157.50        1.903444E+15   1.0622E-11   2.7050E-11   0.39267
FLUX  192   158.50        1.891435E+15   1.3137E-11   3.0648E-11   0.42865
FLUX  193   159.50        1.879577E+15   1.5916E-11   3.4650E-11   0.45935
FLUX  194   160.50        1.867866E+15   1.7318E-11   3.9054E-11   0.44344
FLUX  195   161.50        1.856300E+15   1.9628E-11   4.3891E-11   0.44720
FLUX  196   162.50        1.844877E+15   2.2141E-11   5.0138E-11   0.44160
FLUX  197   163.50        1.833593E+15   2.6559E-11   5.6141E-11   0.47308
FLUX  198   164.50        1.822447E+15   3.6398E-11   6.2721E-11   0.58031
FLUX  199   165.50        1.811435E+15   2.0780E-11   6.9942E-11   0.29710
FLUX  200   166.50        1.800556E+15   4.1386E-11   7.7813E-11   0.53187
FLUX  201   167.20        1.793017E+15   2.6514E-11   8.3747E-11   0.31660
FLUX  202   167.70        1.787671E+15   4.4730E-11   1.3410E-10   0.33355
FLUX  203   168.50        1.779184E+15   7.2849E-11   4.4069E-10   0.16531
FLUX  204   169.50        1.768687E+15   1.0355E-10   5.1427E-10   0.20135
FLUX  205   170.50        1.758314E+15   1.1743E-10   5.9847E-10   0.19622
FLUX  206   171.50        1.748061E+15   1.4385E-10   1.4361E-09   0.10017
FLUX  207   172.50        1.737928E+15   1.8585E-10   1.6591E-09   0.11202
