TEFF   4250.  GRAVITY 2.50000 LTE 
TITLE  [-0.5] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   1.1560-279   1.1560-279   0.99998
FLUX    2     9.35        3.206337E+16   5.9236-272   5.9237-272   0.99998
FLUX    3     9.61        3.119589E+16   1.1582-264   1.1582-264   0.99998
FLUX    4     9.77        3.068500E+16   2.2757-260   2.2758-260   0.99998
FLUX    5     9.96        3.009965E+16   1.8870-255   1.8870-255   0.99998
FLUX    6    10.20        2.939142E+16   1.6799-249   1.6799-249   0.99998
FLUX    7    10.38        2.888174E+16   3.2080-245   3.2081-245   0.99998
FLUX    8    10.56        2.838944E+16   4.3709-241   4.3710-241   0.99998
FLUX    9    10.77        2.783589E+16   1.9419-236   1.9419-236   0.99998
FLUX   10    11.04        2.715512E+16   1.0069-230   1.0069-230   0.99998
FLUX   11    11.40        2.629759E+16   1.5819-223   1.5819-223   0.99998
FLUX   12    11.78        2.544928E+16   2.0697-216   2.0697-216   0.99998
FLUX   13    12.13        2.471496E+16   2.9796-210   2.9796-210   0.99998
FLUX   14    12.48        2.402184E+16   1.9265-204   1.9265-204   0.99998
FLUX   15    12.71        2.358714E+16   8.4738-201   8.4740-201   0.99998
FLUX   16    12.84        2.334833E+16   8.4994-199   8.4996-199   0.99998
FLUX   17    13.05        2.297260E+16   1.1955-195   1.1956-195   0.99998
FLUX   18    13.24        2.264294E+16   6.9048-193   6.9049-193   0.99998
FLUX   19    13.39        2.238928E+16   9.1993-191   9.1994-191   0.99998
FLUX   20    13.66        2.194674E+16   4.6744-187   4.6745-187   0.99998
FLUX   21    13.98        2.144439E+16   7.5097-183   7.5098-183   0.99998
FLUX   22    14.33        2.092062E+16   1.8146-178   1.8146-178   0.99998
FLUX   23    14.72        2.036634E+16   7.8680-174   7.8681-174   0.99998
FLUX   24    15.10        1.985381E+16   1.5213-169   1.5213-169   0.99998
FLUX   25    15.52        1.931653E+16   4.7199-165   4.7200-165   0.99998
FLUX   26    15.88        1.887862E+16   2.1530-161   2.1530-161   0.99998
FLUX   27    16.20        1.850571E+16   2.8063-158   2.8063-158   0.99998
FLUX   28    16.60        1.805979E+16   1.4856-154   1.4856-154   0.99998
FLUX   29    17.03        1.760379E+16   9.5141-151   9.5143-151   0.99998
FLUX   30    17.34        1.728907E+16   4.0211-148   4.0212-148   0.99998
FLUX   31    17.68        1.695659E+16   2.3864-145   2.3865-145   0.99998
FLUX   32    18.02        1.663665E+16   1.1109-142   1.1109-142   0.99998
FLUX   33    18.17        1.649931E+16   1.5511-141   1.5511-141   0.99998
FLUX   34    18.61        1.610921E+16   2.7679-138   2.7679-138   0.99998
FLUX   35    19.10        1.569594E+16   7.6751-135   7.6752-135   0.99998
FLUX   36    19.39        1.546119E+16   6.9048-133   6.9050-133   0.99998
FLUX   37    19.84        1.511051E+16   5.7200-130   5.7201-130   0.99998
FLUX   38    20.18        1.485592E+16   7.5158-128   7.5159-128   0.99998
FLUX   39    20.50        1.462402E+16   6.3933-126   6.3934-126   0.99998
FLUX   40    21.05        1.424192E+16   9.5992-123   9.5993-123   0.99998
FLUX   41    21.62        1.386644E+16   1.2654-119   1.2654-119   0.99998
FLUX   42    21.98        1.363933E+16   9.7400-118   9.7401-118   0.99998
FLUX   43    22.30        1.344361E+16   4.1001-116   4.1002-116   0.99998
FLUX   44    22.68        1.321836E+16   3.0336-114   3.0336-114   0.99998
FLUX   45    23.00        1.303446E+16   1.0187-112   1.0187-112   0.99998
FLUX   46    23.40        1.281165E+16   7.1664-111   7.1665-111   0.99998
FLUX   47    24.00        1.249135E+16   3.2326-108   3.2327-108   0.99998
FLUX   48    24.65        1.216197E+16   1.7292-105   1.7292-105   0.99998
