TEFF   5500.  GRAVITY 4.50000 LTE 
TITLE  [-0.5] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    2     9.35        3.206337E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    3     9.61        3.119589E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    4     9.77        3.068500E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    5     9.96        3.009965E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    6    10.20        2.939142E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    7    10.38        2.888174E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    8    10.56        2.838944E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    9    10.77        2.783589E+16   2.5000E-39   2.5000E-39   1.00000
FLUX   10    11.04        2.715512E+16   2.5000E-39   2.5000E-39   1.00000
FLUX   11    11.40        2.629759E+16   2.5000E-39   2.5000E-39   1.00000
FLUX   12    11.78        2.544928E+16   2.3173-146   2.3174-146   0.99998
FLUX   13    12.13        2.471496E+16   3.3363-142   3.3364-142   0.99998
FLUX   14    12.48        2.402184E+16   2.7920-138   2.7921-138   0.99998
FLUX   15    12.71        2.358714E+16   8.0368-136   8.0370-136   0.99998
FLUX   16    12.84        2.334833E+16   1.8023-134   1.8023-134   0.99998
FLUX   17    13.05        2.297260E+16   2.4012-132   2.4012-132   0.99998
FLUX   18    13.24        2.264294E+16   1.7533-130   1.7533-130   0.99998
FLUX   19    13.39        2.238928E+16   4.7573-129   4.7574-129   0.99998
FLUX   20    13.66        2.194674E+16   1.5050-126   1.5050-126   0.99998
FLUX   21    13.98        2.144439E+16   1.0341-123   1.0341-123   0.99998
FLUX   22    14.33        2.092062E+16   9.3405-121   9.3407-121   0.99998
FLUX   23    14.72        2.036634E+16   1.2497-117   1.2497-117   0.99998
FLUX   24    15.10        1.985381E+16   9.6865-115   9.6867-115   0.99998
FLUX   25    15.52        1.931653E+16   1.0310-111   1.0311-111   0.99998
FLUX   26    15.88        1.887862E+16   3.0100-109   3.0101-109   0.99998
FLUX   27    16.20        1.850571E+16   3.7752-107   3.7752-107   0.99998
FLUX   28    16.60        1.805979E+16   1.2157-104   1.2157-104   0.99998
FLUX   29    17.03        1.760379E+16   4.4443-102   4.4444-102   0.99998
FLUX   30    17.34        1.728907E+16   2.6032-100   2.6032-100   0.99998
