TEFF   6000.  GRAVITY 3.50000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   1.3655-167   1.3655-167   0.99998
FLUX    2     9.35        3.206337E+16   5.4030-163   5.4031-163   0.99998
FLUX    3     9.61        3.119589E+16   1.2014-158   1.2014-158   0.99998
FLUX    4     9.77        3.068501E+16   4.3548-156   4.3549-156   0.99998
FLUX    5     9.96        3.009965E+16   3.7214-153   3.7215-153   0.99998
FLUX    6    10.20        2.939142E+16   1.3063-149   1.3063-149   0.99998
FLUX    7    10.38        2.888174E+16   4.6418-147   4.6419-147   0.99998
FLUX    8    10.56        2.838944E+16   1.3477-144   1.3477-144   0.99998
FLUX    9    10.77        2.783589E+16   7.9021-142   7.9023-142   0.99998
FLUX   10    11.04        2.715512E+16   1.9994-138   1.9994-138   0.99998
FLUX   11    11.40        2.629759E+16   3.8455-134   3.8455-134   0.99998
FLUX   12    11.78        2.544928E+16   6.6145-130   6.6146-130   0.99998
FLUX   13    12.13        2.471496E+16   3.0509-126   3.0510-126   0.99998
FLUX   14    12.48        2.402183E+16   8.7174-123   8.7175-123   0.99998
FLUX   15    12.71        2.358714E+16   1.2788-120   1.2788-120   0.99998
FLUX   16    12.84        2.334833E+16   1.9802-119   1.9803-119   0.99998
FLUX   17    13.05        2.297261E+16   1.4731-117   1.4732-117   0.99998
FLUX   18    13.24        2.264294E+16   6.4507-116   6.4509-116   0.99998
FLUX   19    13.39        2.238928E+16   1.1809-114   1.1810-114   0.99998
FLUX   20    13.66        2.194674E+16   1.8804-112   1.8805-112   0.99998
FLUX   21    13.98        2.144438E+16   5.9260-110   5.9261-110   0.99998
FLUX   22    14.33        2.092062E+16   2.3746-107   2.3747-107   0.99998
FLUX   23    14.72        2.036634E+16   1.3441-104   1.3441-104   0.99998
FLUX   24    15.10        1.985381E+16   4.7017-102   4.7018-102   0.99998
FLUX   25    15.52        1.931653E+16   2.1732E-99   2.1733E-99   0.99998
FLUX   26    15.88        1.887862E+16   3.2144E-97   3.2144E-97   0.99998
FLUX   27    16.20        1.850571E+16   2.2592E-95   2.2593E-95   0.99998
FLUX   28    16.60        1.805979E+16   3.6397E-93   3.6397E-93   0.99998
FLUX   29    17.03        1.760379E+16   6.5527E-91   6.5528E-91   0.99998
FLUX   30    17.34        1.728907E+16   2.3539E-89   2.3539E-89   0.99998
FLUX   31    17.68        1.695659E+16   1.0329E-87   1.0329E-87   0.99998
