TEFF   4750.  GRAVITY 3.00000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   1.5728-234   1.5728-234   0.99998
FLUX    2     9.35        3.206337E+16   4.4361-228   4.4362-228   0.99998
FLUX    3     9.61        3.119589E+16   5.5842-222   5.5843-222   0.99998
FLUX    4     9.77        3.068500E+16   2.1812-218   2.1812-218   0.99998
FLUX    5     9.96        3.009965E+16   2.8408-214   2.8409-214   0.99998
FLUX    6    10.20        2.939142E+16   2.6930-209   2.6931-209   0.99998
FLUX    7    10.38        2.888174E+16   1.0260-205   1.0260-205   0.99998
FLUX    8    10.56        2.838944E+16   2.9462-202   2.9463-202   0.99998
FLUX    9    10.77        2.783589E+16   2.2726-198   2.2726-198   0.99998
FLUX   10    11.04        2.715512E+16   1.3680-193   1.3680-193   0.99998
FLUX   11    11.40        2.629759E+16   1.4261-187   1.4261-187   0.99998
FLUX   12    11.78        2.544928E+16   1.2744-181   1.2744-181   0.99998
FLUX   13    12.13        2.471496E+16   1.7967-176   1.7968-176   0.99998
FLUX   14    12.48        2.402184E+16   1.2958-171   1.2958-171   0.99998
FLUX   15    12.71        2.358714E+16   1.4401-168   1.4401-168   0.99998
FLUX   16    12.84        2.334833E+16   6.7836-167   6.7837-167   0.99998
FLUX   17    13.05        2.297260E+16   2.9053-164   2.9053-164   0.99998
FLUX   18    13.24        2.264294E+16   5.9102-162   5.9103-162   0.99998
FLUX   19    13.39        2.238928E+16   3.5278-160   3.5278-160   0.99998
FLUX   20    13.66        2.194674E+16   4.4165-157   4.4165-157   0.99998
FLUX   21    13.98        2.144439E+16   1.4463-153   1.4464-153   0.99998
FLUX   22    14.33        2.092062E+16   6.6560-150   6.6562-150   0.99998
FLUX   23    14.72        2.036634E+16   4.9893-146   4.9894-146   0.99998
FLUX   24    15.10        1.985381E+16   1.9031-142   1.9032-142   0.99998
FLUX   25    15.52        1.931653E+16   1.0768-138   1.0768-138   0.99998
FLUX   26    15.88        1.887862E+16   1.2269-135   1.2269-135   0.99998
FLUX   27    16.20        1.850571E+16   4.9070-133   4.9071-133   0.99998
FLUX   28    16.60        1.805979E+16   6.3240-130   6.3241-130   0.99998
FLUX   29    17.03        1.760379E+16   9.5483-127   9.5485-127   0.99998
FLUX   30    17.34        1.728907E+16   1.4885-124   1.4886-124   0.99998
FLUX   31    17.68        1.695659E+16   3.0797-122   3.0798-122   0.99998
FLUX   32    18.02        1.663665E+16   5.2000-120   5.2001-120   0.99998
FLUX   33    18.17        1.649931E+16   4.6979-119   4.6979-119   0.99998
FLUX   34    18.61        1.610921E+16   2.4341-116   2.4341-116   0.99998
FLUX   35    19.10        1.569594E+16   1.8206-113   1.8206-113   0.99998
FLUX   36    19.39        1.546119E+16   7.7803-112   7.7804-112   0.99998
FLUX   37    19.84        1.511051E+16   2.1197-109   2.1197-109   0.99998
FLUX   38    20.18        1.485592E+16   1.2422-107   1.2422-107   0.99998
FLUX   39    20.50        1.462402E+16   5.0638-106   5.0639-106   0.99998
FLUX   40    21.05        1.424192E+16   2.2625-103   2.2625-103   0.99998
FLUX   41    21.62        1.386644E+16   9.0615-101   9.0617-101   0.99998
FLUX   42    21.98        1.363933E+16   3.3930E-99   3.3930E-99   0.99998
FLUX   43    22.30        1.344361E+16   7.6753E-98   7.6754E-98   0.99998
FLUX   44    22.68        1.321836E+16   2.7785E-96   2.7785E-96   0.99998
FLUX   45    23.00        1.303446E+16   5.2049E-95   5.2050E-95   0.99998
FLUX   46    23.40        1.281165E+16   1.8052E-93   1.8052E-93   0.99998
FLUX   47    24.00        1.249135E+16   2.9459E-91   2.9460E-91   0.99998
FLUX   48    24.65        1.216197E+16   5.5379E-89   5.5380E-89   0.99998
