TEFF   5250.  GRAVITY 4.50000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   1.0745-194   1.0745-194   0.99998
FLUX    2     9.35        3.206337E+16   2.4667-189   2.4667-189   0.99998
FLUX    3     9.61        3.119589E+16   2.8942-184   2.8943-184   0.99998
FLUX    4     9.77        3.068500E+16   2.7945-181   2.7946-181   0.99998
FLUX    5     9.96        3.009965E+16   7.3382-178   7.3384-178   0.99998
FLUX    6    10.20        2.939142E+16   1.0021-173   1.0021-173   0.99998
FLUX    7    10.38        2.888174E+16   9.4662-171   9.4664-171   0.99998
FLUX    8    10.56        2.838944E+16   7.0678-168   7.0680-168   0.99998
FLUX    9    10.77        2.783589E+16   1.1987-164   1.1987-164   0.99998
FLUX   10    11.04        2.715512E+16   1.1200-160   1.1200-160   0.99998
FLUX   11    11.40        2.629759E+16   1.1170-155   1.1171-155   0.99998
FLUX   12    11.78        2.544928E+16   9.7918-151   9.7919-151   0.99998
FLUX   13    12.13        2.471496E+16   1.8497-146   1.8498-146   0.99998
FLUX   14    12.48        2.402184E+16   2.0004-142   2.0004-142   0.99998
FLUX   15    12.71        2.358714E+16   6.7628-140   6.7629-140   0.99998
FLUX   16    12.84        2.334833E+16   1.6567-138   1.6567-138   0.99998
FLUX   17    13.05        2.297260E+16   2.5363-136   2.5364-136   0.99998
FLUX   18    13.24        2.264294E+16   2.0922-134   2.0922-134   0.99998
FLUX   19    13.39        2.238928E+16   6.2354-133   6.2355-133   0.99998
FLUX   20    13.66        2.194674E+16   2.3235-130   2.3236-130   0.99998
FLUX   21    13.98        2.144439E+16   1.9225-127   1.9226-127   0.99998
FLUX   22    14.33        2.092062E+16   2.1079-124   2.1080-124   0.99998
FLUX   23    14.72        2.036634E+16   3.4622-121   3.4623-121   0.99998
FLUX   24    15.10        1.985381E+16   3.2439-118   3.2440-118   0.99998
FLUX   25    15.52        1.931653E+16   4.2123-115   4.2123-115   0.99998
FLUX   26    15.88        1.887862E+16   1.4460-112   1.4460-112   0.99998
FLUX   27    16.20        1.850571E+16   2.0819-110   2.0820-110   0.99998
FLUX   28    16.60        1.805979E+16   7.9069-108   7.9071-108   0.99998
FLUX   29    17.03        1.760379E+16   3.4220-105   3.4220-105   0.99998
FLUX   30    17.34        1.728907E+16   2.2519-103   2.2519-103   0.99998
FLUX   31    17.68        1.695659E+16   1.8732-101   1.8732-101   0.99998
FLUX   32    18.02        1.663665E+16   1.3160E-99   1.3160E-99   0.99998
FLUX   33    18.17        1.649931E+16   8.1596E-99   8.1598E-99   0.99998
FLUX   34    18.61        1.610921E+16   1.4512E-96   1.4513E-96   0.99998
FLUX   35    19.10        1.569594E+16   3.4964E-94   3.4964E-94   0.99998
FLUX   36    19.39        1.546119E+16   7.8510E-93   7.8512E-93   0.99998
FLUX   37    19.84        1.511051E+16   8.1784E-91   8.1785E-91   0.99998
FLUX   38    20.18        1.485592E+16   2.3847E-89   2.3848E-89   0.99998
FLUX   39    20.50        1.462402E+16   5.1477E-88   5.1478E-88   0.99998
FLUX   40    21.05        1.424192E+16   8.0669E-86   8.0670E-86   0.99998
FLUX   41    21.62        1.386644E+16   1.1539E-83   1.1539E-83   0.99998
FLUX   42    21.98        1.363933E+16   2.3177E-82   2.3177E-82   0.99998
FLUX   43    22.30        1.344361E+16   3.0652E-81   3.0653E-81   0.99998
FLUX   44    22.68        1.321836E+16   5.9825E-80   5.9826E-80   0.99998
FLUX   45    23.00        1.303446E+16   6.7675E-79   6.7676E-79   0.99998
FLUX   46    23.40        1.281165E+16   1.2739E-77   1.2739E-77   0.99998
FLUX   47    24.00        1.249135E+16   8.6354E-76   8.6356E-76   0.99998
FLUX   48    24.65        1.216197E+16   6.5766E-74   6.5767E-74   0.99998
FLUX   49    25.24        1.187767E+16   2.7590E-72   2.7590E-72   0.99998
FLUX   50    25.68        1.167416E+16   3.9952E-71   3.9952E-71   0.99998
FLUX   51    26.00        1.153048E+16   2.6340E-70   2.6340E-70   0.99998
FLUX   52    26.40        1.135578E+16   2.6062E-69   2.6063E-69   0.99998
FLUX   53    26.85        1.116546E+16   3.1555E-68   3.1555E-68   0.99998
FLUX   54    27.35        1.096133E+16   4.5674E-67   4.5675E-67   0.99998
FLUX   55    27.85        1.076454E+16   6.0034E-66   6.0035E-66   0.99998
FLUX   56    28.40        1.055607E+16   9.1662E-65   9.1664E-65   0.99998
FLUX   57    29.00        1.033767E+16   1.5889E-63   1.5889E-63   0.99998
FLUX   58    29.60        1.012812E+16   2.4432E-62   2.4433E-62   0.99998
FLUX   59    30.10        9.959883E+15   2.1915E-61   2.1916E-61   0.99997
FLUX   60    30.80        9.733523E+15   4.1809E-60   4.1810E-60   0.99998
FLUX   61    31.80        9.427437E+15   2.2401E-58   2.2402E-58   0.99998
FLUX   62    32.80        9.140015E+15   9.3603E-57   9.3604E-57   0.99998
FLUX   63    33.80        8.869601E+15   3.1156E-55   3.1156E-55   0.99998
FLUX   64    34.80        8.614727E+15   8.4376E-54   8.4378E-54   0.99998
FLUX   65    35.70        8.397549E+15   1.3953E-52   1.3953E-52   0.99998
FLUX   66    36.60        8.191052E+15   2.0055E-51   2.0055E-51   0.99998
FLUX   67    37.50        7.994467E+15   2.5244E-50   2.5244E-50   0.99998
FLUX   68    38.50        7.786818E+15   3.6499E-49   3.6500E-49   0.99998
FLUX   69    39.50        7.589683E+15   4.5875E-48   4.5876E-48   0.99998
FLUX   70    40.50        7.402284E+15   5.0693E-47   5.0694E-47   0.99998
FLUX   71    41.40        7.241364E+15   3.9780E-46   3.9781E-46   0.99998
