TEFF   4000.  GRAVITY 3.50000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   6.1306-282   6.1307-282   0.99998
FLUX    2     9.35        3.206337E+16   3.7225-274   3.7226-274   0.99998
FLUX    3     9.61        3.119589E+16   8.5448-267   8.5450-267   0.99998
FLUX    4     9.77        3.068500E+16   1.8452-262   1.8452-262   0.99998
FLUX    5     9.96        3.009965E+16   1.7047-257   1.7048-257   0.99998
FLUX    6    10.20        2.939142E+16   1.7295-251   1.7296-251   0.99998
FLUX    7    10.38        2.888174E+16   3.6284-247   3.6285-247   0.99998
FLUX    8    10.56        2.838944E+16   5.4134-243   5.4135-243   0.99998
FLUX    9    10.77        2.783589E+16   2.6632-238   2.6633-238   0.99998
FLUX   10    11.04        2.715512E+16   1.5653-232   1.5654-232   0.99998
FLUX   11    11.40        2.629759E+16   2.8792-225   2.8793-225   0.99998
FLUX   12    11.78        2.544928E+16   4.4023-218   4.4024-218   0.99998
FLUX   13    12.13        2.471496E+16   7.2516-212   7.2517-212   0.99998
FLUX   14    12.48        2.402184E+16   5.3234-206   5.3235-206   0.99998
FLUX   15    12.71        2.358714E+16   2.5354-202   2.5354-202   0.99998
FLUX   16    12.84        2.334833E+16   2.6565-200   2.6566-200   0.99998
FLUX   17    13.05        2.297260E+16   4.0023-197   4.0024-197   0.99998
FLUX   18    13.24        2.264294E+16   2.4549-194   2.4550-194   0.99998
FLUX   19    13.39        2.238928E+16   3.4256-192   3.4257-192   0.99998
FLUX   20    13.66        2.194674E+16   1.8869-188   1.8870-188   0.99998
FLUX   21    13.98        2.144439E+16   3.3219-184   3.3220-184   0.99998
FLUX   22    14.33        2.092062E+16   8.8290-180   8.8292-180   0.99998
FLUX   23    14.72        2.036634E+16   4.2336-175   4.2337-175   0.99998
FLUX   24    15.10        1.985381E+16   8.9831-171   8.9833-171   0.99998
FLUX   25    15.52        1.931653E+16   3.0717-166   3.0718-166   0.99998
FLUX   26    15.88        1.887862E+16   1.5166-162   1.5166-162   0.99998
FLUX   27    16.20        1.850571E+16   2.1144-159   2.1144-159   0.99998
FLUX   28    16.60        1.805979E+16   1.2130-155   1.2130-155   0.99998
FLUX   29    17.03        1.760379E+16   8.4328-152   8.4330-152   0.99998
FLUX   30    17.34        1.728907E+16   3.7715-149   3.7716-149   0.99998
FLUX   31    17.68        1.695659E+16   2.3759-146   2.3760-146   0.99998
FLUX   32    18.02        1.663665E+16   1.1712-143   1.1713-143   0.99998
FLUX   33    18.17        1.649931E+16   1.6761-142   1.6761-142   0.99998
FLUX   34    18.61        1.610921E+16   3.2072-139   3.2072-139   0.99998
FLUX   35    19.10        1.569594E+16   9.5743-136   9.5745-136   0.99998
FLUX   36    19.39        1.546119E+16   8.9813-134   8.9814-134   0.99998
FLUX   37    19.84        1.511051E+16   7.9192-131   7.9194-131   0.99998
FLUX   38    20.18        1.485592E+16   1.0887-128   1.0888-128   0.99998
FLUX   39    20.50        1.462402E+16   9.6510-127   9.6512-127   0.99998
FLUX   40    21.05        1.424192E+16   1.5506-123   1.5506-123   0.99998
FLUX   41    21.62        1.386644E+16   2.1844-120   2.1845-120   0.99998
FLUX   42    21.98        1.363933E+16   1.7503-118   1.7503-118   0.99998
FLUX   43    22.30        1.344361E+16   7.6269-117   7.6270-117   0.99998
FLUX   44    22.68        1.321836E+16   5.8714-115   5.8715-115   0.99998
FLUX   45    23.00        1.303446E+16   2.0367-113   2.0367-113   0.99998
FLUX   46    23.40        1.281165E+16   1.4900-111   1.4900-111   0.99998
FLUX   47    24.00        1.249135E+16   7.1098-109   7.1100-109   0.99998
FLUX   48    24.65        1.216197E+16   4.0292-106   4.0293-106   0.99998
FLUX   49    25.24        1.187767E+16   9.5569-104   9.5570-104   0.99998
FLUX   50    25.68        1.167416E+16   4.7830-102   4.7830-102   0.99998
FLUX   51    26.00        1.153048E+16   7.5691-101   7.5692-101   0.99998
FLUX   52    26.40        1.135578E+16   2.1718E-99   2.1719E-99   0.99998
FLUX   53    26.85        1.116546E+16   8.3867E-98   8.3869E-98   0.99998
FLUX   54    27.35        1.096133E+16   4.2117E-96   4.2117E-96   0.99998
FLUX   55    27.85        1.076454E+16   1.8369E-94   1.8369E-94   0.99998
FLUX   56    28.40        1.055607E+16   9.9925E-93   9.9927E-93   0.99998
FLUX   57    29.00        1.033767E+16   6.5567E-91   6.5569E-91   0.99998
FLUX   58    29.60        1.012812E+16   3.6162E-89   3.6163E-89   0.99998
FLUX   59    30.10        9.959883E+15   9.0450E-88   9.0453E-88   0.99997
FLUX   60    30.80        9.733523E+15   6.8577E-86   6.8578E-86   0.99998
FLUX   61    31.80        9.427437E+15   2.3742E-83   2.3742E-83   0.99998
FLUX   62    32.80        9.140015E+15   5.7213E-81   5.7214E-81   0.99998
FLUX   63    33.80        8.869601E+15   9.9015E-79   9.9017E-79   0.99998
FLUX   64    34.80        8.614727E+15   1.2684E-76   1.2684E-76   0.99998
FLUX   65    35.70        8.397549E+15   7.8841E-75   7.8843E-75   0.99998
FLUX   66    36.60        8.191052E+15   3.9912E-73   3.9913E-73   0.99998
FLUX   67    37.50        7.994467E+15   1.6658E-71   1.6658E-71   0.99998
FLUX   68    38.50        7.786818E+15   8.5437E-70   8.5438E-70   0.99998
FLUX   69    39.50        7.589683E+15   3.5727E-68   3.5728E-68   0.99998
FLUX   70    40.50        7.402284E+15   1.2379E-66   1.2379E-66   0.99998
FLUX   71    41.40        7.241364E+15   2.5917E-65   2.5918E-65   0.99998
FLUX   72    42.20        7.104087E+15   3.4607E-64   3.4608E-64   0.99998
FLUX   73    43.00        6.971919E+15   4.1874E-63   4.1875E-63   0.99998
FLUX   74    44.10        6.798016E+15   1.1096E-61   1.1097E-61   0.99998
FLUX   75    45.10        6.647284E+15   1.8928E-60   1.8929E-60   0.99998
FLUX   76    46.00        6.517228E+15   2.1828E-59   2.1829E-59   0.99998
FLUX   77    47.00        6.378564E+15   2.9525E-58   2.9525E-58   0.99998
FLUX   78    48.00        6.245677E+15   3.5712E-57   3.5713E-57   0.99998
FLUX   79    49.00        6.118214E+15   3.8935E-56   3.8936E-56   0.99998
FLUX   80    50.00        5.995850E+15   3.8446E-55   3.8447E-55   0.99998
FLUX   81    50.60        5.924753E+15   1.9754E-54   2.2480E-54   0.87874
FLUX   82    51.20        5.855322E+15   8.1033E-54   8.1912E-54   0.98927
FLUX   83    52.00        5.765240E+15   4.3403E-53   4.3783E-53   0.99132
FLUX   84    53.00        5.656462E+15   3.3066E-52   3.3066E-52   0.99998
FLUX   85    54.00        5.551713E+15   2.2997E-51   2.3119E-51   0.99471
FLUX   86    55.00        5.450773E+15   1.5036E-50   1.5036E-50   0.99998
FLUX   87    56.00        5.353437E+15   9.1262E-50   9.1263E-50   0.99998
FLUX   88    57.00        5.259517E+15   5.1887E-49   5.1888E-49   0.99998
FLUX   89    58.00        5.168836E+15   2.7440E-48   2.7729E-48   0.98956
FLUX   90    59.00        5.081229E+15   1.3971E-47   1.3972E-47   0.99992
FLUX   91    60.00        4.996542E+15   6.6575E-47   6.6580E-47   0.99993
FLUX   92    61.00        4.914631E+15   3.0088E-46   3.0088E-46   0.99998
FLUX   93    62.00        4.835363E+15   1.2928E-45   1.2928E-45   0.99993
FLUX   94    63.00        4.758611E+15   5.2946E-45   5.2947E-45   0.99997
FLUX   95    64.00        4.684258E+15   2.0726E-44   2.0726E-44   0.99998
FLUX   96    65.00        4.612192E+15   7.7677E-44   7.7678E-44   0.99998
FLUX   97    65.80        4.556117E+15   2.1690E-43   2.1691E-43   0.99998
FLUX   98    66.50        4.508158E+15   5.2157E-43   5.2161E-43   0.99992
FLUX   99    67.50        4.441370E+15   1.7678E-42   1.7680E-42   0.99993
FLUX  100    68.50        4.376533E+15   5.7741E-42   5.7742E-42   0.99998
FLUX  101    69.50        4.313561E+15   1.8201E-41   1.8202E-41   0.99998
FLUX  102    70.50        4.252376E+15   5.5449E-41   5.5461E-41   0.99978
FLUX  103    71.60        4.187046E+15   1.8195E-40   1.8196E-40   0.99998
FLUX  104    72.60        4.129373E+15   5.1866E-40   5.1866E-40   0.99998
FLUX  105    73.50        4.078809E+15   1.2983E-39   1.2983E-39   0.99997
FLUX  106    74.50        4.024060E+15   3.5026E-39   3.5029E-39   0.99993
FLUX  107    75.50        3.970762E+15   9.1941E-39   9.1947E-39   0.99993
FLUX  108    76.50        3.918856E+15   2.3506E-38   2.3507E-38   0.99998
FLUX  109    77.50        3.868290E+15   5.8587E-38   5.8591E-38   0.99993
FLUX  110    78.50        3.819013E+15   1.4252E-37   1.4253E-37   0.99998
FLUX  111    79.50        3.770975E+15   3.3843E-37   3.3867E-37   0.99930
FLUX  112    80.50        3.724130E+15   7.8663E-37   7.8680E-37   0.99978
FLUX  113    81.50        3.678436E+15   1.7886E-36   1.7887E-36   0.99997
FLUX  114    82.50        3.633848E+15   3.9826E-36   3.9827E-36   0.99998
FLUX  115    83.50        3.590329E+15   8.6924E-36   8.6926E-36   0.99998
